	mass_A
t	frame	x	y	r	θ	pixelx	pixely
2.256800E1	4.513600E4	1.880612E1	2.087262E1	2.809513E1	1.303680E5	1.047170E2	4.414649E1
2.257000E1	4.514000E4	1.242843E1	2.563312E1	2.848724E1	1.303841E5	9.833925E1	3.938599E1
2.257200E1	4.514400E4	5.239969E0	2.851393E1	2.899141E1	1.303996E5	9.115080E1	3.650517E1
2.257400E1	4.514800E4	-2.504311E0	2.906268E1	2.917038E1	1.304149E5	8.340652E1	3.595643E1
2.257600E1	4.515200E4	-1.005993E1	2.710726E1	2.891377E1	1.304304E5	7.585089E1	3.791185E1
2.257800E1	4.515600E4	-1.697814E1	2.303011E1	2.861194E1	1.304464E5	6.893268E1	4.198900E1
2.258000E1	4.516000E4	-2.250345E1	1.724926E1	2.835387E1	1.304625E5	6.340738E1	4.776985E1
2.258200E1	4.516400E4	-2.601898E1	1.005235E1	2.789331E1	1.304789E5	5.989185E1	5.496676E1
2.258400E1	4.516800E4	-2.757850E1	2.251733E0	2.767028E1	1.304953E5	5.833232E1	6.276738E1
2.258600E1	4.517200E4	-2.657199E1	-5.433420E0	2.712181E1	1.305116E5	5.933884E1	7.045253E1
2.258800E1	4.517600E4	-2.349044E1	-1.281933E1	2.676072E1	1.305286E5	6.242039E1	7.783844E1
2.259000E1	4.518000E4	-1.860189E1	-1.928230E1	2.679249E1	1.305460E5	6.730894E1	8.430141E1
2.259200E1	4.518400E4	-1.218282E1	-2.389758E1	2.682379E1	1.305630E5	7.372801E1	8.891669E1
2.259400E1	4.518800E4	-4.903479E0	-2.660473E1	2.705284E1	1.305796E5	8.100735E1	9.162384E1
2.259600E1	4.519200E4	2.624670E0	-2.682588E1	2.695397E1	1.305956E5	8.853550E1	9.184498E1
2.259800E1	4.519600E4	1.019864E1	-2.501996E1	2.701871E1	1.306122E5	9.610947E1	9.003907E1
2.260000E1	4.520000E4	1.700298E1	-2.098597E1	2.700948E1	1.306290E5	1.029138E2	8.600508E1
2.260200E1	4.520400E4	2.211014E1	-1.514712E1	2.680100E1	1.306456E5	1.080210E2	8.016623E1
2.260400E1	4.520800E4	2.540405E1	-7.914051E0	2.660823E1	1.306627E5	1.113149E2	7.293316E1
2.260600E1	4.521200E4	2.680382E1	-5.363606E-2	2.680388E1	1.306799E5	1.127147E2	6.507274E1
2.260800E1	4.521600E4	2.582815E1	7.952071E0	2.702459E1	1.306971E5	1.117390E2	5.706704E1
2.261000E1	4.522000E4	2.264815E1	1.531610E1	2.734084E1	1.307141E5	1.085590E2	4.970301E1
2.261200E1	4.522400E4	1.770388E1	2.172157E1	2.802238E1	1.307308E5	1.036147E2	4.329754E1
2.261400E1	4.522800E4	1.125433E1	2.627066E1	2.857984E1	1.307468E5	9.716516E1	3.874845E1
2.261600E1	4.523200E4	3.938178E0	2.878600E1	2.905414E1	1.307622E5	8.984901E1	3.623311E1
2.261800E1	4.523600E4	-3.927717E0	2.886972E1	2.913568E1	1.307777E5	8.198311E1	3.614939E1
2.262000E1	4.524000E4	-1.146458E1	2.673699E1	2.909129E1	1.307932E5	7.444625E1	3.828212E1
2.262200E1	4.524400E4	-1.795047E1	2.245212E1	2.874573E1	1.308086E5	6.796035E1	4.256699E1
2.262400E1	4.524800E4	-2.326158E1	1.651894E1	2.853028E1	1.308246E5	6.264924E1	4.850016E1
2.262600E1	4.525200E4	-2.649144E1	9.237353E0	2.805575E1	1.308408E5	5.941939E1	5.578176E1
2.262800E1	4.525600E4	-2.744035E1	1.198468E0	2.746650E1	1.308575E5	5.847048E1	6.382064E1
2.263000E1	4.526000E4	-2.620057E1	-6.768709E0	2.706077E1	1.308745E5	5.971026E1	7.178782E1
2.263200E1	4.526400E4	-2.304485E1	-1.412096E1	2.702714E1	1.308915E5	6.286598E1	7.914007E1
2.263400E1	4.526800E4	-1.793727E1	-2.019799E1	2.701305E1	1.309084E5	6.797355E1	8.521710E1
2.263600E1	4.527200E4	-1.138532E1	-2.451774E1	2.703230E1	1.309251E5	7.452550E1	8.953685E1
2.263800E1	4.527600E4	-3.833339E0	-2.670591E1	2.697962E1	1.309418E5	8.207749E1	9.172502E1
2.264000E1	4.528000E4	3.780837E0	-2.653804E1	2.680601E1	1.309581E5	8.969166E1	9.155715E1
2.264200E1	4.528400E4	1.117157E1	-2.431650E1	2.675998E1	1.309747E5	9.708240E1	8.933561E1
2.264400E1	4.528800E4	1.751398E1	-1.988178E1	2.649575E1	1.309914E5	1.034248E2	8.490089E1
2.264600E1	4.529200E4	2.264906E1	-1.399514E1	2.662412E1	1.310083E5	1.085599E2	7.901425E1
2.264800E1	4.529600E4	2.571735E1	-6.614982E0	2.655447E1	1.310256E5	1.116282E2	7.163409E1
2.265000E1	4.530000E4	2.667808E1	1.417192E0	2.671570E1	1.310430E5	1.125889E2	6.360192E1
2.265200E1	4.530400E4	2.540147E1	9.369768E0	2.707447E1	1.310602E5	1.113123E2	5.564934E1
2.265400E1	4.530800E4	2.220570E1	1.664660E1	2.775252E1	1.310769E5	1.081165E2	4.837251E1
2.265600E1	4.531200E4	1.702893E1	2.265632E1	2.834243E1	1.310931E5	1.029398E2	4.236279E1
2.265800E1	4.531600E4	1.029273E1	2.683992E1	2.874580E1	1.311090E5	9.620355E1	3.817919E1
2.266000E1	4.532000E4	2.838083E0	2.884215E1	2.898145E1	1.311244E5	8.874891E1	3.617696E1
2.266200E1	4.532400E4	-4.917859E0	2.861229E1	2.903186E1	1.311398E5	8.099297E1	3.640681E1
2.266400E1	4.532800E4	-1.248857E1	2.623884E1	2.905927E1	1.311555E5	7.342225E1	3.878027E1
2.266600E1	4.533200E4	-1.874366E1	2.158938E1	2.859066E1	1.311710E5	6.716717E1	4.342973E1
2.266800E1	4.533600E4	-2.353765E1	1.539903E1	2.812741E1	1.311868E5	6.237317E1	4.962008E1
2.267000E1	4.534000E4	-2.644287E1	8.123519E0	2.766255E1	1.312029E5	5.946796E1	5.689559E1
2.267200E1	4.534400E4	-2.725767E1	1.159758E-1	2.725792E1	1.312198E5	5.865316E1	6.490313E1
2.267400E1	4.534800E4	-2.579031E1	-7.879809E0	2.696723E1	1.312370E5	6.012052E1	7.289892E1
2.267600E1	4.535200E4	-2.216696E1	-1.504471E1	2.679025E1	1.312542E5	6.374387E1	8.006382E1
2.267800E1	4.535600E4	-1.687968E1	-2.094522E1	2.690030E1	1.312711E5	6.903115E1	8.596433E1
2.268000E1	4.536000E4	-1.029079E1	-2.501838E1	2.705217E1	1.312876E5	7.562004E1	9.003749E1
2.268200E1	4.536400E4	-2.788481E0	-2.697220E1	2.711596E1	1.313041E5	8.312235E1	9.199131E1
2.268400E1	4.536800E4	5.147164E0	-2.673799E1	2.722891E1	1.313209E5	9.105799E1	9.175710E1
2.268600E1	4.537200E4	1.219752E1	-2.391041E1	2.684189E1	1.313370E5	9.810835E1	8.892951E1
2.268800E1	4.537600E4	1.869476E1	-1.935561E1	2.690974E1	1.313540E5	1.046056E2	8.437472E1
2.269000E1	4.538000E4	2.340228E1	-1.305620E1	2.679797E1	1.313708E5	1.093131E2	7.807531E1
2.269200E1	4.538400E4	2.619391E1	-5.643069E0	2.679488E1	1.313878E5	1.121047E2	7.066218E1
2.269400E1	4.538800E4	2.695913E1	2.560857E0	2.708048E1	1.314054E5	1.128700E2	6.245825E1
2.269600E1	4.539200E4	2.517794E1	1.037042E1	2.723003E1	1.314224E5	1.110888E2	5.464868E1
2.269800E1	4.539600E4	2.165438E1	1.758750E1	2.789682E1	1.314391E5	1.075652E2	4.743161E1
2.270000E1	4.540000E4	1.618862E1	2.329324E1	2.836629E1	1.314552E5	1.020995E2	4.172587E1
2.270200E1	4.540400E4	9.560895E0	2.736387E1	2.898607E1	1.314707E5	9.547172E1	3.765524E1
2.270400E1	4.540800E4	1.777683E0	2.915291E1	2.920705E1	1.314865E5	8.768851E1	3.586620E1
2.270600E1	4.541200E4	-5.919015E0	2.843987E1	2.904928E1	1.315018E5	7.999181E1	3.657924E1
2.270800E1	4.541600E4	-1.337511E1	2.581455E1	2.907378E1	1.315174E5	7.253572E1	3.920456E1
2.271000E1	4.542000E4	-1.955651E1	2.100214E1	2.869751E1	1.315330E5	6.635432E1	4.401696E1
2.271200E1	4.542400E4	-2.417593E1	1.443201E1	2.815596E1	1.315492E5	6.173490E1	5.058710E1
2.271400E1	4.542800E4	-2.692709E1	7.080314E0	2.784239E1	1.315653E5	5.898374E1	5.793879E1
2.271600E1	4.543200E4	-2.747457E1	-9.751564E-1	2.749187E1	1.315820E5	5.843626E1	6.599426E1
2.271800E1	4.543600E4	-2.554187E1	-8.859036E0	2.703460E1	1.315991E5	6.036896E1	7.387814E1
2.272000E1	4.544000E4	-2.166809E1	-1.597940E1	2.692299E1	1.316164E5	6.424273E1	8.099851E1
2.272200E1	4.544400E4	-1.601552E1	-2.156547E1	2.686199E1	1.316334E5	6.989530E1	8.658457E1
2.272400E1	4.544800E4	-9.266952E0	-2.525703E1	2.690342E1	1.316499E5	7.664388E1	9.027614E1
2.272600E1	4.545200E4	-1.702088E0	-2.686940E1	2.692326E1	1.316664E5	8.420874E1	9.188851E1
2.272800E1	4.545600E4	6.189299E0	-2.632810E1	2.704582E1	1.316832E5	9.210013E1	9.134721E1
2.273000E1	4.546000E4	1.348398E1	-2.341839E1	2.702293E1	1.316999E5	9.939481E1	8.843750E1
2.273200E1	4.546400E4	1.958173E1	-1.846140E1	2.691221E1	1.317167E5	1.054926E2	8.348051E1
2.273400E1	4.546800E4	2.401160E1	-1.194106E1	2.681690E1	1.317336E5	1.099224E2	7.696016E1
2.273600E1	4.547200E4	2.630493E1	-4.486987E0	2.668488E1	1.317503E5	1.122158E2	6.950610E1
2.273800E1	4.547600E4	2.676747E1	3.644821E0	2.701448E1	1.317678E5	1.126783E2	6.137429E1
2.274000E1	4.548000E4	2.477658E1	1.143501E1	2.728806E1	1.317848E5	1.106874E2	5.358409E1
2.274200E1	4.548400E4	2.080735E1	1.845001E1	2.780915E1	1.318016E5	1.067182E2	4.656910E1
2.274400E1	4.548800E4	1.515171E1	2.400892E1	2.839018E1	1.318177E5	1.010625E2	4.101019E1
2.274600E1	4.549200E4	8.132611E0	2.756559E1	2.874024E1	1.318336E5	9.404344E1	3.745352E1
2.274800E1	4.549600E4	3.379888E-1	2.906460E1	2.906657E1	1.318493E5	8.624882E1	3.595451E1
2.275000E1	4.550000E4	-7.152582E0	2.813019E1	2.902529E1	1.318643E5	7.875825E1	3.688891E1
2.275200E1	4.550400E4	-1.437459E1	2.503665E1	2.886975E1	1.318799E5	7.153624E1	3.998246E1
2.275400E1	4.550800E4	-2.034429E1	1.991859E1	2.847174E1	1.318956E5	6.556654E1	4.510052E1
2.275600E1	4.551200E4	-2.475811E1	1.330062E1	2.810464E1	1.319118E5	6.115272E1	5.171849E1
2.275800E1	4.551600E4	-2.699918E1	5.957878E0	2.764873E1	1.319276E5	5.891165E1	5.906123E1
2.276000E1	4.552000E4	-2.723614E1	-2.040118E0	2.731244E1	1.319443E5	5.867468E1	6.705923E1
2.276200E1	4.552400E4	-2.513632E1	-9.831803E0	2.699072E1	1.319614E5	6.077451E1	7.485091E1
2.276400E1	4.552800E4	-2.113430E1	-1.681819E1	2.700944E1	1.319785E5	6.477653E1	8.183730E1
2.276600E1	4.553200E4	-1.532187E1	-2.224928E1	2.701463E1	1.319954E5	7.058896E1	8.726839E1
2.276800E1	4.553600E4	-8.271794E0	-2.570604E1	2.700413E1	1.320122E5	7.763903E1	9.072515E1
2.277000E1	4.554000E4	-6.657453E-1	-2.687059E1	2.687883E1	1.320286E5	8.524508E1	9.188970E1
2.277200E1	4.554400E4	7.156787E0	-2.615575E1	2.711721E1	1.320453E5	9.306761E1	9.117486E1
2.277400E1	4.554800E4	1.399996E1	-2.299294E1	2.691977E1	1.320613E5	9.991079E1	8.801204E1
2.277600E1	4.555200E4	1.984308E1	-1.787947E1	2.670998E1	1.320780E5	1.057539E2	8.289858E1
2.277800E1	4.555600E4	2.407065E1	-1.120102E1	2.654918E1	1.320950E5	1.099815E2	7.622013E1
2.278000E1	4.556000E4	2.620532E1	-3.493466E0	2.643715E1	1.321124E5	1.121161E2	6.851257E1
2.278200E1	4.556400E4	2.649909E1	4.646723E0	2.690342E1	1.321299E5	1.124099E2	6.037239E1
2.278400E1	4.556800E4	2.439330E1	1.234752E1	2.734035E1	1.321468E5	1.103041E2	5.267159E1
2.278600E1	4.557200E4	2.033347E1	1.921551E1	2.797652E1	1.321634E5	1.062443E2	4.580360E1
2.278800E1	4.557600E4	1.448053E1	2.440977E1	2.838172E1	1.321793E5	1.003914E2	4.060934E1
2.279000E1	4.558000E4	7.406930E0	2.794692E1	2.891182E1	1.321952E5	9.331776E1	3.707218E1
2.279200E1	4.558400E4	-3.019959E-1	2.898242E1	2.898399E1	1.322106E5	8.560883E1	3.603669E1
2.279400E1	4.558800E4	-7.994529E0	2.779774E1	2.892450E1	1.322260E5	7.791630E1	3.722137E1
2.279600E1	4.559200E4	-1.518536E1	2.450844E1	2.883156E1	1.322418E5	7.072547E1	4.051066E1
2.279800E1	4.559600E4	-2.105809E1	1.932687E1	2.858270E1	1.322575E5	6.485274E1	4.569224E1
2.280000E1	4.560000E4	-2.527896E1	1.265208E1	2.826837E1	1.322734E5	6.063187E1	5.236703E1
2.280200E1	4.560400E4	-2.731375E1	4.969750E0	2.776220E1	1.322897E5	5.859707E1	6.004936E1
2.280400E1	4.560800E4	-2.710891E1	-3.060458E0	2.728112E1	1.323064E5	5.880191E1	6.807957E1
2.280600E1	4.561200E4	-2.473373E1	-1.083513E1	2.700292E1	1.323237E5	6.117710E1	7.585424E1
2.280800E1	4.561600E4	-2.031353E1	-1.759272E1	2.687272E1	1.323409E5	6.559730E1	8.261182E1
2.281000E1	4.562000E4	-1.433453E1	-2.259879E1	2.676162E1	1.323576E5	7.157630E1	8.761790E1
2.281200E1	4.562400E4	-7.237672E0	-2.579444E1	2.679062E1	1.323743E5	7.867316E1	9.081355E1
2.281400E1	4.562800E4	4.371800E-1	-2.698002E1	2.698357E1	1.323909E5	8.634801E1	9.199913E1
2.281600E1	4.563200E4	8.121346E0	-2.593365E1	2.717554E1	1.324074E5	9.403217E1	9.095275E1
2.281800E1	4.563600E4	1.491779E1	-2.246263E1	2.696498E1	1.324236E5	1.008286E2	8.748174E1
2.282000E1	4.564000E4	2.059409E1	-1.696978E1	2.668501E1	1.324405E5	1.065049E2	8.198889E1
2.282200E1	4.564400E4	2.464247E1	-1.010767E1	2.663487E1	1.324577E5	1.105533E2	7.512678E1
2.282400E1	4.564800E4	2.662247E1	-2.383548E0	2.672896E1	1.324749E5	1.125333E2	6.740266E1
2.282600E1	4.565200E4	2.637575E1	5.682731E0	2.698098E1	1.324922E5	1.122866E2	5.933638E1
2.282800E1	4.565600E4	2.394489E1	1.342279E1	2.745049E1	1.325093E5	1.098557E2	5.159631E1
2.283000E1	4.566000E4	1.947917E1	2.003506E1	2.794355E1	1.325258E5	1.053900E2	4.498405E1
2.283200E1	4.566400E4	1.347975E1	2.498562E1	2.838987E1	1.325417E5	9.939058E1	4.003349E1
2.283400E1	4.566800E4	6.300363E0	2.805654E1	2.875525E1	1.325573E5	9.221119E1	3.696256E1
2.283600E1	4.567200E4	-1.378348E0	2.886658E1	2.889947E1	1.325727E5	8.453248E1	3.615253E1
2.283800E1	4.567600E4	-8.938491E0	2.744413E1	2.886308E1	1.325880E5	7.697234E1	3.757497E1
2.284000E1	4.568000E4	-1.605314E1	2.390646E1	2.879622E1	1.326039E5	6.985768E1	4.111265E1
2.284200E1	4.568400E4	-2.180146E1	1.839836E1	2.852723E1	1.326198E5	6.410937E1	4.662075E1
2.284400E1	4.568800E4	-2.546729E1	1.155772E1	2.796719E1	1.326356E5	6.044354E1	5.346139E1
2.284600E1	4.569200E4	-2.723579E1	3.825525E0	2.750314E1	1.326520E5	5.867504E1	6.119358E1
2.284800E1	4.569600E4	-2.675495E1	-4.229587E0	2.708720E1	1.326690E5	5.915588E1	6.924870E1
2.285000E1	4.570000E4	-2.407976E1	-1.174160E1	2.678993E1	1.326860E5	6.183107E1	7.676071E1
2.285200E1	4.570400E4	-1.955384E1	-1.817952E1	2.669921E1	1.327029E5	6.635699E1	8.319863E1
2.285400E1	4.570800E4	-1.328258E1	-2.315369E1	2.669308E1	1.327202E5	7.262825E1	8.817280E1
2.285600E1	4.571200E4	-6.095026E0	-2.619574E1	2.689547E1	1.327369E5	7.981580E1	9.121485E1
2.285800E1	4.571600E4	1.512288E0	-2.690973E1	2.695219E1	1.327532E5	8.742312E1	9.192883E1
2.286000E1	4.572000E4	9.189837E0	-2.542957E1	2.703916E1	1.327699E5	9.510067E1	9.044867E1
2.286200E1	4.572400E4	1.612557E1	-2.163599E1	2.698425E1	1.327867E5	1.020364E2	8.665510E1
2.286400E1	4.572800E4	2.142482E1	-1.589411E1	2.667669E1	1.328034E5	1.073356E2	8.091322E1
2.286600E1	4.573200E4	2.520751E1	-9.011535E0	2.676988E1	1.328203E5	1.111183E2	7.403064E1
2.286800E1	4.573600E4	2.694052E1	-1.206942E0	2.696754E1	1.328374E5	1.128513E2	6.622605E1
2.287000E1	4.574000E4	2.622062E1	6.739385E0	2.707287E1	1.328544E5	1.121315E2	5.827972E1
2.287200E1	4.574400E4	2.352246E1	1.430053E1	2.752838E1	1.328713E5	1.094333E2	5.071858E1
2.287400E1	4.574800E4	1.885044E1	2.085492E1	2.811168E1	1.328879E5	1.047613E2	4.416419E1
2.287600E1	4.575200E4	1.246902E1	2.564314E1	2.851398E1	1.329041E5	9.837985E1	3.937597E1
2.287800E1	4.575600E4	5.290779E0	2.849109E1	2.897817E1	1.329195E5	9.120161E1	3.652802E1
2.288000E1	4.576000E4	-2.476894E0	2.907907E1	2.918437E1	1.329349E5	8.343393E1	3.594003E1
2.288200E1	4.576400E4	-1.003542E1	2.713767E1	2.893377E1	1.329503E5	7.587541E1	3.788143E1
2.288400E1	4.576800E4	-1.695378E1	2.313550E1	2.868244E1	1.329662E5	6.895704E1	4.188361E1
2.288600E1	4.577200E4	-2.247078E1	1.735619E1	2.839319E1	1.329823E5	6.344005E1	4.766291E1
2.288800E1	4.577600E4	-2.601986E1	1.046288E1	2.804470E1	1.329981E5	5.989097E1	5.455622E1
2.289000E1	4.578000E4	-2.754953E1	2.712273E0	2.768272E1	1.330144E5	5.836130E1	6.230684E1
2.289200E1	4.578400E4	-2.660744E1	-5.224842E0	2.711558E1	1.330311E5	5.930339E1	7.024395E1
2.289400E1	4.578800E4	-2.365418E1	-1.270976E1	2.685253E1	1.330482E5	6.225665E1	7.772887E1
2.289600E1	4.579200E4	-1.869179E1	-1.896690E1	2.662943E1	1.330654E5	6.721903E1	8.398601E1
2.289800E1	4.579600E4	-1.229029E1	-2.374002E1	2.673275E1	1.330826E5	7.362054E1	8.875913E1
2.290000E1	4.580000E4	-5.050353E0	-2.628994E1	2.677064E1	1.330991E5	8.086047E1	9.130905E1
2.290200E1	4.580400E4	2.607228E0	-2.671040E1	2.683735E1	1.331156E5	8.851806E1	9.172951E1
2.290400E1	4.580800E4	1.003403E1	-2.486861E1	2.681659E1	1.331320E5	9.594485E1	8.988772E1
2.290600E1	4.581200E4	1.663152E1	-2.094319E1	2.674369E1	1.331485E5	1.025423E2	8.596230E1
2.290800E1	4.581600E4	2.194656E1	-1.523003E1	2.671339E1	1.331652E5	1.078574E2	8.024914E1
2.291000E1	4.582000E4	2.536501E1	-8.035133E0	2.660728E1	1.331824E5	1.112758E2	7.305424E1
2.291200E1	4.582400E4	2.682583E1	-1.901709E-1	2.682650E1	1.331996E5	1.127367E2	6.520928E1
2.291400E1	4.582800E4	2.586836E1	7.821741E0	2.702502E1	1.332168E5	1.117792E2	5.719737E1
2.291600E1	4.583200E4	2.289917E1	1.521330E1	2.749211E1	1.332336E5	1.088100E2	4.980581E1
2.291800E1	4.583600E4	1.780688E1	2.133589E1	2.779038E1	1.332502E5	1.037177E2	4.368322E1
2.292000E1	4.584000E4	1.138702E1	2.607447E1	2.845246E1	1.332664E5	9.729784E1	3.894464E1
2.292200E1	4.584400E4	4.171624E0	2.849483E1	2.879857E1	1.332817E5	9.008245E1	3.652428E1
2.292400E1	4.584800E4	-3.708023E0	2.891907E1	2.915582E1	1.332973E5	8.220280E1	3.610004E1
2.292600E1	4.585200E4	-1.101275E1	2.675886E1	2.893644E1	1.333124E5	7.489807E1	3.826025E1
2.292800E1	4.585600E4	-1.774252E1	2.266178E1	2.878112E1	1.333281E5	6.816831E1	4.235733E1
2.293000E1	4.586000E4	-2.284028E1	1.668591E1	2.828601E1	1.333439E5	6.307054E1	4.833320E1
2.293200E1	4.586400E4	-2.640092E1	9.495548E0	2.805662E1	1.333602E5	5.950991E1	5.552356E1
2.293400E1	4.586800E4	-2.753204E1	1.697199E0	2.758430E1	1.333765E5	5.837879E1	6.332191E1
2.293600E1	4.587200E4	-2.631737E1	-6.179784E0	2.703320E1	1.333932E5	5.959345E1	7.119889E1
2.293800E1	4.587600E4	-2.322206E1	-1.355833E1	2.689038E1	1.334103E5	6.268877E1	7.857744E1
2.294000E1	4.588000E4	-1.816084E1	-1.965911E1	2.676372E1	1.334273E5	6.774999E1	8.467822E1
2.294200E1	4.588400E4	-1.163374E1	-2.404961E1	2.671569E1	1.334442E5	7.427709E1	8.906872E1
2.294400E1	4.588800E4	-4.129246E0	-2.656310E1	2.688213E1	1.334612E5	8.178158E1	9.158220E1
2.294600E1	4.589200E4	3.550541E0	-2.659392E1	2.682989E1	1.334776E5	8.946137E1	9.161303E1
2.294800E1	4.589600E4	1.098962E1	-2.445618E1	2.681188E1	1.334942E5	9.690045E1	8.947529E1
2.295000E1	4.590000E4	1.739359E1	-2.011455E1	2.659196E1	1.335109E5	1.033044E2	8.513366E1
2.295200E1	4.590400E4	2.258220E1	-1.424106E1	2.669763E1	1.335278E5	1.084930E2	7.926017E1
2.295400E1	4.590800E4	2.576855E1	-6.911823E0	2.667942E1	1.335450E5	1.116794E2	7.193093E1
2.295600E1	4.591200E4	2.681334E1	8.447687E-1	2.682664E1	1.335618E5	1.127242E2	6.417434E1
2.295800E1	4.591600E4	2.560863E1	8.745476E0	2.706077E1	1.335789E5	1.115195E2	5.627363E1
2.296000E1	4.592000E4	2.244740E1	1.602792E1	2.758224E1	1.335955E5	1.083582E2	4.899119E1
2.296200E1	4.592400E4	1.734430E1	2.203291E1	2.804058E1	1.336118E5	1.032551E2	4.298620E1
2.296400E1	4.592800E4	1.081047E1	2.635532E1	2.848629E1	1.336277E5	9.672129E1	3.866379E1
2.296600E1	4.593200E4	3.298325E0	2.877619E1	2.896460E1	1.336435E5	8.920915E1	3.624292E1
2.296800E1	4.593600E4	-4.334955E0	2.876230E1	2.908714E1	1.336586E5	8.157587E1	3.625681E1
2.297000E1	4.594000E4	-1.174278E1	2.653635E1	2.901845E1	1.336739E5	7.416805E1	3.848276E1
2.297200E1	4.594400E4	-1.819545E1	2.209039E1	2.861922E1	1.336895E5	6.771538E1	4.292872E1
2.297400E1	4.594800E4	-2.330685E1	1.583180E1	2.817543E1	1.337058E5	6.260398E1	4.918731E1
2.297600E1	4.595200E4	-2.643749E1	8.531075E0	2.777985E1	1.337221E5	5.947334E1	5.648803E1
2.297800E1	4.595600E4	-2.734707E1	7.518861E-1	2.735740E1	1.337384E5	5.856376E1	6.426722E1
2.298000E1	4.596000E4	-2.603006E1	-7.077875E0	2.697518E1	1.337552E5	5.988077E1	7.209698E1
2.298200E1	4.596400E4	-2.271273E1	-1.439675E1	2.689116E1	1.337724E5	6.319810E1	7.941586E1
2.298400E1	4.596800E4	-1.731451E1	-2.033846E1	2.671039E1	1.337896E5	6.859632E1	8.535757E1
2.298600E1	4.597200E4	-1.072463E1	-2.453767E1	2.677900E1	1.338064E5	7.518620E1	8.955678E1
2.298800E1	4.597600E4	-3.155375E0	-2.664027E1	2.682649E1	1.338232E5	8.275545E1	9.165938E1
2.299000E1	4.598000E4	4.501580E0	-2.640477E1	2.678574E1	1.338397E5	9.041241E1	9.142388E1
2.299200E1	4.598400E4	1.179354E1	-2.407248E1	2.680619E1	1.338561E5	9.770437E1	8.909159E1
2.299400E1	4.598800E4	1.813612E1	-1.972534E1	2.679567E1	1.338726E5	1.040470E2	8.474445E1
2.299600E1	4.599200E4	2.282155E1	-1.339040E1	2.645990E1	1.338896E5	1.087324E2	7.840951E1
2.299800E1	4.599600E4	2.577477E1	-5.980145E0	2.645942E1	1.339069E5	1.116856E2	7.099925E1
2.300000E1	4.600000E4	2.667506E1	1.777100E0	2.673419E1	1.339238E5	1.125859E2	6.324201E1
2.300200E1	4.600400E4	2.534116E1	9.607318E0	2.710120E1	1.339408E5	1.112520E2	5.541179E1
2.300400E1	4.600800E4	2.200052E1	1.683989E1	2.770569E1	1.339574E5	1.079114E2	4.817922E1
2.300600E1	4.601200E4	1.659051E1	2.270837E1	2.812321E1	1.339738E5	1.025013E2	4.231074E1
2.300800E1	4.601600E4	9.952975E0	2.683146E1	2.861799E1	1.339896E5	9.586380E1	3.818764E1
2.301000E1	4.602000E4	2.367506E0	2.885587E1	2.895283E1	1.340053E5	8.827833E1	3.616323E1
2.301200E1	4.602400E4	-5.186957E0	2.859445E1	2.906109E1	1.340203E5	8.072387E1	3.642466E1
2.301400E1	4.602800E4	-1.263695E1	2.610595E1	2.900368E1	1.340358E5	7.327387E1	3.891315E1
2.301600E1	4.603200E4	-1.881205E1	2.145751E1	2.853625E1	1.340512E5	6.709878E1	4.356160E1
2.301800E1	4.603600E4	-2.353133E1	1.526893E1	2.805109E1	1.340670E5	6.237949E1	4.975018E1
2.302000E1	4.604000E4	-2.644432E1	7.998021E0	2.762735E1	1.340832E5	5.946651E1	5.702109E1
2.302200E1	4.604400E4	-2.719415E1	1.746697E-2	2.719416E1	1.341000E5	5.871667E1	6.500164E1
2.302400E1	4.604800E4	-2.573683E1	-7.945443E0	2.693538E1	1.341172E5	6.017399E1	7.296455E1
2.302600E1	4.605200E4	-2.209681E1	-1.509479E1	2.676045E1	1.341343E5	6.381402E1	8.011389E1
2.302800E1	4.605600E4	-1.679040E1	-2.098792E1	2.687769E1	1.341513E5	6.912043E1	8.600702E1
2.303000E1	4.606000E4	-1.004265E1	-2.506087E1	2.699819E1	1.341682E5	7.586818E1	9.007998E1
2.303200E1	4.606400E4	-2.616601E0	-2.695191E1	2.707863E1	1.341845E5	8.329423E1	9.197102E1
2.303400E1	4.606800E4	5.229311E0	-2.660105E1	2.711017E1	1.342011E5	9.114014E1	9.162016E1
2.303600E1	4.607200E4	1.253503E1	-2.391806E1	2.700372E1	1.342177E5	9.844585E1	8.893717E1
2.303800E1	4.607600E4	1.882523E1	-1.937761E1	2.701631E1	1.342342E5	1.047361E2	8.439672E1
2.304000E1	4.608000E4	2.340866E1	-1.305773E1	2.680428E1	1.342508E5	1.093195E2	7.807684E1
2.304200E1	4.608400E4	2.619394E1	-5.675192E0	2.680169E1	1.342678E5	1.121048E2	7.069430E1
2.304400E1	4.608800E4	2.695326E1	2.505938E0	2.706950E1	1.342853E5	1.128641E2	6.251317E1
2.304600E1	4.609200E4	2.521987E1	1.033260E1	2.725444E1	1.343023E5	1.111307E2	5.468650E1
2.304800E1	4.609600E4	2.173565E1	1.751193E1	2.791247E1	1.343189E5	1.076465E2	4.750718E1
2.305000E1	4.610000E4	1.625196E1	2.325109E1	2.836792E1	1.343350E5	1.021628E2	4.176802E1
2.305200E1	4.610400E4	9.678317E0	2.734180E1	2.900421E1	1.343505E5	9.558914E1	3.767731E1
2.305400E1	4.610800E4	1.912004E0	2.914327E1	2.920592E1	1.343662E5	8.782283E1	3.587584E1
2.305600E1	4.611200E4	-5.788205E0	2.859861E1	2.917848E1	1.343814E5	8.012262E1	3.642050E1
