	mass_A
t	frame	x	y	r	θ	ω	pixelx	pixely
1.036000E1	2.072000E4	-2.616083E1	-1.022956E1	2.808973E1	2.360136E4	6.705147E3	6.087102E1	7.463720E1
1.036400E1	2.072800E4	-1.879271E1	-2.100756E1	2.818658E1	2.362819E4	6.610992E3	6.823914E1	8.541520E1
1.036800E1	2.073600E4	-7.681623E0	-2.722736E1	2.829022E1	2.365424E4	6.476106E3	7.935022E1	9.163500E1
1.037200E1	2.074400E4	4.838918E0	-2.745963E1	2.788273E1	2.367999E4	6.533677E3	9.187077E1	9.186727E1
1.037600E1	2.075200E4	1.624926E1	-2.194829E1	2.730871E1	2.370651E4	6.736546E3	1.032811E2	8.635593E1
1.038000E1	2.076000E4	2.358218E1	-1.155974E1	2.626303E1	2.373389E4	7.110025E3	1.106140E2	7.596738E1
1.038400E1	2.076800E4	2.553661E1	1.514616E0	2.558149E1	2.376339E4	7.368049E3	1.125685E2	6.289303E1
1.038800E1	2.077600E4	2.150660E1	1.387641E1	2.559470E1	2.379283E4	7.325309E3	1.085384E2	5.053123E1
1.039200E1	2.078400E4	1.244815E1	2.340841E1	2.651245E1	2.382200E4	7.052126E3	9.948000E1	4.099923E1
1.039600E1	2.079200E4	3.600952E-1	2.742663E1	2.742899E1	2.384925E4	6.642457E3	8.739194E1	3.698101E1
1.040000E1	2.080000E4	-1.198393E1	2.554064E1	2.821239E1	2.387514E4	6.505950E3	7.504791E1	3.886700E1
1.040400E1	2.080800E4	-2.201222E1	1.763803E1	2.820706E1	2.390130E4	6.522978E3	6.501962E1	4.676961E1
1.040800E1	2.081600E4	-2.764027E1	6.218725E0	2.833121E1	2.392732E4	6.681876E3	5.939157E1	5.818892E1
1.041200E1	2.082400E4	-2.726540E1	-7.178577E0	2.819457E1	2.395475E4	6.803113E3	5.976645E1	7.158622E1
1.041600E1	2.083200E4	-2.100307E1	-1.874278E1	2.814997E1	2.398175E4	6.668876E3	6.602878E1	8.315042E1
1.042000E1	2.084000E4	-1.062823E1	-2.644041E1	2.849657E1	2.400810E4	6.469171E3	7.640362E1	9.084806E1
1.042400E1	2.084800E4	1.728973E0	-2.828019E1	2.833299E1	2.403350E4	6.498907E3	8.876082E1	9.268783E1
1.042800E1	2.085600E4	1.379181E1	-2.379915E1	2.750661E1	2.406009E4	6.727668E3	1.008237E2	8.820679E1
1.043200E1	2.086400E4	2.233784E1	-1.432969E1	2.653901E1	2.408732E4	7.024714E3	1.093697E2	7.873733E1
1.043600E1	2.087200E4	2.572259E1	-1.667749E0	2.577660E1	2.411629E4	7.306380E3	1.127544E2	6.607539E1
1.044000E1	2.088000E4	2.322457E1	1.121266E1	2.578962E1	2.414577E4	7.317812E3	1.102564E2	5.319498E1
1.044400E1	2.088800E4	1.514986E1	2.150247E1	2.630351E1	2.417483E4	7.074894E3	1.021817E2	4.290517E1
1.044800E1	2.089600E4	3.612988E0	2.697069E1	2.721161E1	2.420237E4	6.777895E3	9.064484E1	3.743695E1
1.045200E1	2.090400E4	-9.155069E0	2.650404E1	2.804067E1	2.422906E4	6.596894E3	7.787678E1	3.790360E1
1.045600E1	2.091200E4	-1.994280E1	1.984195E1	2.813216E1	2.425515E4	6.546217E3	6.708904E1	4.456569E1
1.046000E1	2.092000E4	-2.671853E1	8.978410E0	2.818673E1	2.428143E4	6.685375E3	6.031331E1	5.542923E1
1.046400E1	2.092800E4	-2.782161E1	-4.221650E0	2.814008E1	2.430863E4	6.788836E3	5.921024E1	6.862929E1
1.046800E1	2.093600E4	-2.289761E1	-1.647569E1	2.820902E1	2.433574E4	6.693370E3	6.413424E1	8.088334E1
1.047200E1	2.094400E4	-1.334068E1	-2.527633E1	2.858088E1	2.436218E4	6.498029E3	7.369117E1	8.968397E1
1.047600E1	2.095200E4	-1.119944E0	-2.813734E1	2.815962E1	2.438772E4	6.535999E3	8.591190E1	9.254498E1
1.048000E1	2.096000E4	1.142372E1	-2.510980E1	2.758630E1	2.441446E4	6.740651E3	9.845557E1	8.951745E1
1.048400E1	2.096800E4	2.090845E1	-1.654459E1	2.666246E1	2.444165E4	6.971112E3	1.079403E2	8.095223E1
1.048800E1	2.097600E4	2.537180E1	-4.367838E0	2.574503E1	2.447023E4	7.320372E3	1.124036E2	6.877548E1
1.049200E1	2.098400E4	2.401744E1	8.840911E0	2.559295E1	2.450021E4	7.409673E3	1.110493E2	5.556673E1
1.049600E1	2.099200E4	1.712925E1	2.006249E1	2.638020E1	2.452951E4	7.148588E3	1.041611E2	4.434515E1
1.050000E1	2.100000E4	5.964033E0	2.667622E1	2.733478E1	2.455740E4	6.792707E3	9.299588E1	3.773143E1
1.050400E1	2.100800E4	-6.734423E0	2.731242E1	2.813042E1	2.458385E4	6.565718E3	8.029742E1	3.709523E1
1.050800E1	2.101600E4	-1.818303E1	2.172870E1	2.833300E1	2.460992E4	6.597302E3	6.884882E1	4.267895E1
1.051200E1	2.102400E4	-2.593746E1	1.120826E1	2.825556E1	2.463663E4	6.730719E3	6.109439E1	5.319938E1
1.051600E1	2.103200E4	-2.801338E1	-1.845453E0	2.807410E1	2.466377E4	6.840499E3	5.901847E1	6.625310E1
1.052000E1	2.104000E4	-2.405612E1	-1.465716E1	2.816965E1	2.469135E4	6.803158E3	6.297572E1	7.906480E1
1.052400E1	2.104800E4	-1.503554E1	-2.424448E1	2.852827E1	2.471819E4	6.602462E3	7.199631E1	8.865212E1
1.052800E1	2.105600E4	-2.869892E0	-2.812289E1	2.826895E1	2.474417E4	6.499900E3	8.416196E1	9.253054E1
1.053200E1	2.106400E4	9.570506E0	-2.602095E1	2.772516E1	2.477019E4	6.646273E3	9.660235E1	9.042859E1
1.053600E1	2.107200E4	1.962964E1	-1.808619E1	2.669144E1	2.479734E4	6.981587E3	1.066615E2	8.249383E1
1.054000E1	2.108000E4	2.498019E1	-6.206861E0	2.573975E1	2.482605E4	7.343165E3	1.120120E2	7.061450E1
1.054400E1	2.108800E4	2.460656E1	7.097083E0	2.560960E1	2.485609E4	7.465191E3	1.116384E2	5.731056E1
1.054800E1	2.109600E4	1.819652E1	1.869083E1	2.608563E1	2.488577E4	7.220828E3	1.052284E2	4.571682E1
1.055200E1	2.110400E4	7.567342E0	2.614122E1	2.721448E1	2.491386E4	6.854958E3	9.459919E1	3.826642E1
1.055600E1	2.111200E4	-5.165817E0	2.758357E1	2.806312E1	2.494061E4	6.571549E3	8.186603E1	3.682408E1
1.056000E1	2.112000E4	-1.691592E1	2.292094E1	2.848715E1	2.496643E4	6.549405E3	7.011593E1	4.148671E1
1.056400E1	2.112800E4	-2.518174E1	1.282927E1	2.826146E1	2.499300E4	6.693447E3	6.185011E1	5.157837E1
1.056800E1	2.113600E4	-2.800006E1	1.205503E-2	2.800006E1	2.501998E4	6.844719E3	5.903179E1	6.439559E1
1.057200E1	2.114400E4	-2.481865E1	-1.306347E1	2.804674E1	2.504776E4	6.826515E3	6.221320E1	7.747112E1
1.057600E1	2.115200E4	-1.640040E1	-2.306691E1	2.830292E1	2.507459E4	6.611672E3	7.063144E1	8.747455E1
1.058000E1	2.116000E4	-4.600237E0	-2.795056E1	2.832659E1	2.510065E4	6.528192E3	8.243161E1	9.235820E1
1.058400E1	2.116800E4	8.038757E0	-2.660385E1	2.779184E1	2.512681E4	6.675869E3	9.507060E1	9.101149E1
1.058800E1	2.117600E4	1.875124E1	-1.937634E1	2.696389E1	2.515406E4	7.024395E3	1.057831E2	8.378398E1
1.059200E1	2.118400E4	2.491527E1	-7.613486E0	2.605256E1	2.518301E4	7.264579E3	1.119471E2	7.202113E1
1.059600E1	2.119200E4	2.520839E1	5.439821E0	2.578865E1	2.521218E4	7.357816E3	1.122402E2	5.896782E1
1.060000E1	2.120000E4	1.936195E1	1.735461E1	2.600130E1	2.524187E4	7.321157E3	1.063938E2	4.705304E1
1.060400E1	2.120800E4	8.820435E0	2.525305E1	2.674914E1	2.527075E4	6.968077E3	9.585228E1	3.915459E1
1.060800E1	2.121600E4	-3.673421E0	2.747503E1	2.771951E1	2.529762E4	6.699101E3	8.335843E1	3.693261E1
1.061200E1	2.122400E4	-1.586728E1	2.322622E1	2.812878E1	2.532434E4	6.656870E3	7.116456E1	4.118142E1
1.061600E1	2.123200E4	-2.465792E1	1.374119E1	2.822824E1	2.535087E4	6.703657E3	6.237393E1	5.066645E1
1.062000E1	2.124000E4	-2.813510E1	9.978989E-1	2.815279E1	2.537797E4	6.810764E3	5.889674E1	6.340974E1
1.062400E1	2.124800E4	-2.545224E1	-1.206187E1	2.816568E1	2.540536E4	6.795347E3	6.157961E1	7.646952E1
1.062800E1	2.125600E4	-1.734034E1	-2.246125E1	2.837596E1	2.543233E4	6.624758E3	6.969151E1	8.686889E1
1.063200E1	2.126400E4	-5.750973E0	-2.790390E1	2.849037E1	2.545835E4	6.574066E3	8.128087E1	9.231154E1
1.063600E1	2.127200E4	7.212307E0	-2.706026E1	2.800491E1	2.548492E4	6.728005E3	9.424415E1	9.146790E1
1.064000E1	2.128000E4	1.814977E1	-2.003152E1	2.703101E1	2.551218E4	6.967902E3	1.051816E2	8.443916E1
1.064400E1	2.128800E4	2.458350E1	-8.624824E0	2.605256E1	2.554067E4	7.289951E3	1.116153E2	7.303247E1
1.064800E1	2.129600E4	2.505279E1	4.642398E0	2.547929E1	2.557050E4	7.498797E3	1.120846E2	5.976525E1
1.065200E1	2.130400E4	1.968853E1	1.690945E1	2.595318E1	2.560066E4	7.328570E3	1.067204E2	4.749819E1
1.065600E1	2.131200E4	9.650757E0	2.530815E1	2.708579E1	2.562913E4	6.965804E3	9.668260E1	3.909949E1
1.066000E1	2.132000E4	-3.107357E0	2.777274E1	2.794603E1	2.565638E4	6.688394E3	8.392449E1	3.663490E1
1.066400E1	2.132800E4	-1.528137E1	2.386378E1	2.833726E1	2.568263E4	6.591587E3	7.175048E1	4.054386E1
1.066800E1	2.133600E4	-2.421269E1	1.448142E1	2.821287E1	2.570912E4	6.786819E3	6.281916E1	4.992623E1
1.067200E1	2.134400E4	-2.791283E1	1.497851E0	2.795299E1	2.573693E4	6.937011E3	5.911902E1	6.290979E1
1.067600E1	2.135200E4	-2.553987E1	-1.169996E1	2.809224E1	2.576461E4	6.816884E3	6.149198E1	7.610760E1
1.068000E1	2.136000E4	-1.778245E1	-2.232634E1	2.854262E1	2.579146E4	6.654781E3	6.924939E1	8.673398E1
1.068400E1	2.136800E4	-5.971147E0	-2.773723E1	2.837267E1	2.581785E4	6.596953E3	8.106070E1	9.214487E1
1.068800E1	2.137600E4	6.886339E0	-2.713677E1	2.799689E1	2.584424E4	6.717193E3	9.391819E1	9.154441E1
1.069200E1	2.138400E4	1.803258E1	-2.031874E1	2.716662E1	2.587159E4	7.014929E3	1.050644E2	8.472639E1
1.069600E1	2.139200E4	2.455649E1	-8.764232E0	2.607361E1	2.590036E4	7.309601E3	1.115883E2	7.317187E1
1.070000E1	2.140000E4	2.519922E1	4.472957E0	2.559313E1	2.593007E4	7.433958E3	1.122311E2	5.993469E1
1.070400E1	2.140800E4	1.988241E1	1.658312E1	2.589035E1	2.595983E4	7.341743E3	1.069143E2	4.782452E1
1.070800E1	2.141600E4	9.761587E0	2.516599E1	2.699288E1	2.598880E4	6.998780E3	9.679343E1	3.924166E1
1.071200E1	2.142400E4	-2.822598E0	2.768998E1	2.783347E1	2.601582E4	6.693250E3	8.420925E1	3.671766E1
1.071600E1	2.143200E4	-1.520694E1	2.401293E1	2.842309E1	2.604235E4	6.666244E3	7.182491E1	4.039471E1
1.072000E1	2.144000E4	-2.422696E1	1.447065E1	2.821959E1	2.606915E4	6.794403E3	6.280489E1	4.993700E1
1.072400E1	2.144800E4	-2.795563E1	1.611646E0	2.800205E1	2.609670E4	6.896411E3	5.907621E1	6.279600E1
1.072800E1	2.145600E4	-2.552762E1	-1.153776E1	2.801392E1	2.612432E4	6.864505E3	6.150422E1	7.594540E1
1.073200E1	2.146400E4	-1.766296E1	-2.229836E1	2.844639E1	2.615162E4	6.705528E3	6.936889E1	8.670601E1
1.073600E1	2.147200E4	-5.916507E0	-2.775361E1	2.837725E1	2.617797E4	6.620511E3	8.111534E1	9.216126E1
1.074000E1	2.148000E4	7.038815E0	-2.705984E1	2.796033E1	2.620458E4	6.749287E3	9.407066E1	9.146749E1
1.074400E1	2.148800E4	1.814859E1	-2.018427E1	2.714362E1	2.623196E4	7.016485E3	1.051804E2	8.459192E1
1.074800E1	2.149600E4	2.464064E1	-8.622972E0	2.610588E1	2.626071E4	7.311027E3	1.116725E2	7.303062E1
1.075200E1	2.150400E4	2.510682E1	4.629871E0	2.553014E1	2.629045E4	7.550061E3	1.121387E2	5.977777E1
1.075600E1	2.151200E4	1.961286E1	1.711725E1	2.603199E1	2.632111E4	7.442789E3	1.066447E2	4.729040E1
1.076000E1	2.152000E4	9.220441E0	2.532012E1	2.694671E1	2.634999E4	7.013155E3	9.625229E1	3.908752E1
1.076400E1	2.152800E4	-3.498725E0	2.762437E1	2.784506E1	2.637722E4	6.698062E3	8.353312E1	3.678327E1
1.076800E1	2.153600E4	-1.573438E1	2.370443E1	2.845120E1	2.640358E4	6.641649E3	7.129746E1	4.070321E1
1.077200E1	2.154400E4	-2.474433E1	1.408447E1	2.847199E1	2.643035E4	6.773994E3	6.228752E1	5.032317E1
1.077600E1	2.155200E4	-2.824615E1	1.101343E0	2.826762E1	2.645777E4	6.901769E3	5.878569E1	6.330630E1
1.078000E1	2.156000E4	-2.535932E1	-1.213145E1	2.811169E1	2.648557E4	6.884975E3	6.167252E1	7.653909E1
1.078400E1	2.156800E4	-1.710837E1	-2.257780E1	2.832761E1	2.651285E4	6.761782E3	6.992348E1	8.698545E1
1.078800E1	2.157600E4	-5.088598E0	-2.788972E1	2.835014E1	2.653966E4	6.671569E3	8.194325E1	9.229737E1
1.079200E1	2.158400E4	7.814036E0	-2.686202E1	2.797547E1	2.656622E4	6.721197E3	9.484588E1	9.126966E1
1.079600E1	2.159200E4	1.866501E1	-1.971738E1	2.715065E1	2.659343E4	6.980699E3	1.056969E2	8.412503E1
1.080000E1	2.160000E4	2.479413E1	-8.024989E0	2.606050E1	2.662207E4	7.342619E3	1.118260E2	7.243263E1
1.080400E1	2.160800E4	2.520858E1	5.436658E0	2.578817E1	2.665217E4	7.520872E3	1.122404E2	5.897099E1
1.080800E1	2.161600E4	1.923479E1	1.746065E1	2.597791E1	2.668223E4	7.367074E3	1.062666E2	4.694699E1
1.081200E1	2.162400E4	8.685584E0	2.537862E1	2.682376E1	2.671111E4	7.036409E3	9.571743E1	3.902902E1
1.081600E1	2.163200E4	-4.108836E0	2.741655E1	2.772273E1	2.673852E4	6.791539E3	8.292301E1	3.699109E1
1.082000E1	2.164000E4	-1.629690E1	2.289869E1	2.810585E1	2.676544E4	6.744267E3	7.073494E1	4.150896E1
1.082400E1	2.164800E4	-2.496049E1	1.300610E1	2.814578E1	2.679248E4	6.820155E3	6.207136E1	5.140155E1
1.082800E1	2.165600E4	-2.804478E1	-2.689932E-4	2.804478E1	2.682000E4	6.917771E3	5.898707E1	6.440791E1
1.083200E1	2.166400E4	-2.488231E1	-1.312985E1	2.813401E1	2.684782E4	6.873879E3	6.214954E1	7.753749E1
1.083600E1	2.167200E4	-1.629072E1	-2.325829E1	2.839605E1	2.687499E4	6.755559E3	7.074112E1	8.766593E1
1.084000E1	2.168000E4	-3.984836E0	-2.787368E1	2.815708E1	2.690186E4	6.692388E3	8.304701E1	9.228132E1
1.084400E1	2.168800E4	8.852496E0	-2.641030E1	2.785446E1	2.692853E4	6.791518E3	9.588434E1	9.081795E1
1.084800E1	2.169600E4	1.943487E1	-1.863982E1	2.692874E1	2.695620E4	7.036300E3	1.064667E2	8.304746E1
1.085200E1	2.170400E4	2.511144E1	-6.812705E0	2.601917E1	2.698482E4	7.349949E3	1.121433E2	7.122035E1
1.085600E1	2.171200E4	2.480119E1	6.643521E0	2.567558E1	2.701500E4	7.574813E3	1.118330E2	5.776412E1
1.086000E1	2.172000E4	1.843458E1	1.870658E1	2.626347E1	2.704542E4	7.407560E3	1.054664E2	4.570107E1
1.086400E1	2.172800E4	7.400030E0	2.624958E1	2.727271E1	2.707426E4	7.022012E3	9.443188E1	3.815806E1
1.086800E1	2.173600E4	-5.634875E0	2.746148E1	2.803363E1	2.710160E4	6.762924E3	8.139697E1	3.694617E1
1.087200E1	2.174400E4	-1.761507E1	2.225683E1	2.838410E1	2.712836E4	6.734727E3	6.941678E1	4.215081E1
1.087600E1	2.175200E4	-2.581912E1	1.178087E1	2.837985E1	2.715547E4	6.813882E3	6.121273E1	5.262677E1
1.088000E1	2.176000E4	-2.818539E1	-1.413386E0	2.822080E1	2.718287E4	6.901181E3	5.884646E1	6.582103E1
1.088400E1	2.176800E4	-2.415502E1	-1.433248E1	2.808710E1	2.721068E4	6.908374E3	6.287683E1	7.874012E1
1.088800E1	2.177600E4	-1.489801E1	-2.396983E1	2.822239E1	2.723814E4	6.777051E3	7.213384E1	8.837747E1
1.089200E1	2.178400E4	-2.510967E0	-2.813124E1	2.824308E1	2.726490E4	6.679275E3	8.452088E1	9.253888E1
1.089600E1	2.179200E4	1.016478E1	-2.571008E1	2.764653E1	2.729157E4	6.803192E3	9.719663E1	9.011772E1
1.090000E1	2.180000E4	2.026019E1	-1.741121E1	2.671377E1	2.731932E4	7.184124E3	1.072920E2	8.181885E1
1.090400E1	2.180800E4	2.540374E1	-4.917311E0	2.587528E1	2.734904E4	7.490835E3	1.124356E2	6.932495E1
1.090800E1	2.181600E4	2.421551E1	8.457174E0	2.564984E1	2.737925E4	7.556852E3	1.112474E2	5.595047E1
1.091200E1	2.182400E4	1.695358E1	1.984992E1	2.610446E1	2.740950E4	7.332499E3	1.039854E2	4.455772E1
1.091600E1	2.183200E4	5.718012E0	2.669842E1	2.730386E1	2.743791E4	6.915790E3	9.274986E1	3.770923E1
1.092000E1	2.184000E4	-7.200633E0	2.720316E1	2.814003E1	2.746483E4	6.735001E3	7.983121E1	3.720448E1
1.092400E1	2.184800E4	-1.882946E1	2.106585E1	2.825453E1	2.749179E4	6.798539E3	6.820238E1	4.334179E1
1.092800E1	2.185600E4	-2.638248E1	1.001418E1	2.821912E1	2.751921E4	6.921326E3	6.064937E1	5.439346E1
1.093200E1	2.186400E4	-2.795708E1	-3.513052E0	2.817694E1	2.754716E4	7.004624E3	5.907477E1	6.792069E1
1.093600E1	2.187200E4	-2.320964E1	-1.640380E1	2.842133E1	2.757525E4	6.888176E3	6.382220E1	8.081144E1
1.094000E1	2.188000E4	-1.321878E1	-2.514350E1	2.840655E1	2.760227E4	6.741913E3	7.381306E1	8.955114E1
1.094400E1	2.188800E4	-4.001355E-1	-2.818676E1	2.818960E1	2.762919E4	6.716287E3	8.663171E1	9.259440E1
1.094800E1	2.189600E4	1.204127E1	-2.469059E1	2.747030E1	2.765600E4	6.859965E3	9.907312E1	8.909823E1
1.095200E1	2.190400E4	2.156463E1	-1.562947E1	2.663294E1	2.768407E4	7.220155E3	1.085965E2	8.003711E1
1.095600E1	2.191200E4	2.565097E1	-2.805104E0	2.580389E1	2.771376E4	7.546363E3	1.126828E2	6.721275E1
1.096000E1	2.192000E4	2.326189E1	1.057033E1	2.555088E1	2.774444E4	7.635574E3	1.102937E2	5.383731E1
1.096400E1	2.192800E4	1.522836E1	2.162258E1	2.644690E1	2.777484E4	7.340101E3	1.022602E2	4.278507E1
1.096800E1	2.193600E4	3.298646E0	2.749233E1	2.768952E1	2.780316E4	6.947045E3	9.033049E1	3.691531E1
1.097200E1	2.194400E4	-9.835198E0	2.641772E1	2.818913E1	2.783042E4	6.757197E3	7.719665E1	3.798992E1
1.097600E1	2.195200E4	-2.080105E1	1.925141E1	2.834255E1	2.785722E4	6.814254E3	6.623080E1	4.515624E1
1.098000E1	2.196000E4	-2.729838E1	7.348241E0	2.827009E1	2.788493E4	6.921158E3	5.973347E1	5.705940E1
1.098400E1	2.196800E4	-2.743188E1	-6.124191E0	2.810719E1	2.791258E4	6.975023E3	5.959996E1	7.053183E1
1.098800E1	2.197600E4	-2.142861E1	-1.845383E1	2.827948E1	2.794073E4	6.876907E3	6.560324E1	8.286147E1
1.099200E1	2.198400E4	-1.088084E1	-2.639917E1	2.855361E1	2.796760E4	6.706741E3	7.615101E1	9.080681E1
1.099600E1	2.199200E4	2.150239E0	-2.802020E1	2.810258E1	2.799439E4	6.778347E3	8.918209E1	9.242784E1
1.100000E1	2.200000E4	1.442738E1	-2.324453E1	2.735795E1	2.802183E4	7.009531E3	1.014592E2	8.765217E1
1.100400E1	2.200800E4	2.290275E1	-1.297651E1	2.632348E1	2.805046E4	7.326704E3	1.099346E2	7.738415E1
1.100800E1	2.201600E4	2.577738E1	1.982413E-1	2.577815E1	2.808044E4	7.551828E3	1.128092E2	6.420940E1
1.101200E1	2.202400E4	2.223185E1	1.329447E1	2.590363E1	2.811088E4	7.517298E3	1.092637E2	5.111318E1
1.101600E1	2.203200E4	1.308487E1	2.320203E1	2.663735E1	2.814058E4	7.292145E3	1.001167E2	4.120561E1
1.102000E1	2.204000E4	3.773004E-1	2.758045E1	2.758303E1	2.816922E4	6.969300E3	8.740915E1	3.682720E1
1.102400E1	2.204800E4	-1.258060E1	2.541760E1	2.836064E1	2.819633E4	6.798073E3	7.445124E1	3.899005E1
1.102800E1	2.205600E4	-2.286023E1	1.685351E1	2.840125E1	2.822360E4	6.837534E3	6.417161E1	4.755414E1
1.103200E1	2.206400E4	-2.788944E1	4.400451E0	2.823446E1	2.825103E4	6.968078E3	5.914241E1	6.000719E1
1.103600E1	2.207200E4	-2.664390E1	-9.354294E0	2.823827E1	2.827935E4	6.981341E3	6.038795E1	7.376194E1
1.104000E1	2.208000E4	-1.934715E1	-2.066354E1	2.830714E1	2.830688E4	6.825692E3	6.768469E1	8.507118E1
1.104400E1	2.208800E4	-7.885674E0	-2.741209E1	2.852379E1	2.833395E4	6.776634E3	7.914617E1	9.181974E1
1.104800E1	2.209600E4	5.376826E0	-2.741231E1	2.793465E1	2.836110E4	6.849710E3	9.240867E1	9.181995E1
1.105200E1	2.210400E4	1.694096E1	-2.110900E1	2.706632E1	2.838875E4	7.134432E3	1.039728E2	8.551664E1
1.105600E1	2.211200E4	2.431925E1	-9.740339E0	2.619733E1	2.841817E4	7.464422E3	1.113511E2	7.414798E1
1.106000E1	2.212000E4	2.531366E1	3.766915E0	2.559240E1	2.844846E4	7.626495E3	1.123455E2	6.064073E1
1.106400E1	2.212800E4	2.023175E1	1.649172E1	2.610173E1	2.847918E4	7.506574E3	1.072636E2	4.791592E1
1.106800E1	2.213600E4	9.857181E0	2.504524E1	2.691520E1	2.850852E4	7.131169E3	9.688903E1	3.936240E1
1.107200E1	2.214400E4	-3.025303E0	2.769424E1	2.785899E1	2.853623E4	6.848421E3	8.400654E1	3.671341E1
1.107600E1	2.215200E4	-1.552591E1	2.363234E1	2.827616E1	2.856330E4	6.809775E3	7.150594E1	4.077530E1
1.108000E1	2.216000E4	-2.480812E1	1.391459E1	2.844396E1	2.859071E4	6.893700E3	6.222372E1	5.049305E1
1.108400E1	2.216800E4	-2.829379E1	7.638239E-1	2.830410E1	2.861845E4	7.031218E3	5.873806E1	6.364382E1
1.108800E1	2.217600E4	-2.506759E1	-1.275174E1	2.812456E1	2.864696E4	7.037019E3	6.196426E1	7.715938E1
1.109200E1	2.218400E4	-1.633516E1	-2.311352E1	2.830322E1	2.867475E4	6.810940E3	7.069668E1	8.752116E1
1.109600E1	2.219200E4	-4.204567E0	-2.796546E1	2.827977E1	2.870145E4	6.768768E3	8.282728E1	9.237310E1
1.110000E1	2.220000E4	9.003132E0	-2.629614E1	2.779466E1	2.872890E4	6.952891E3	9.603498E1	9.070378E1
1.110400E1	2.220800E4	1.966356E1	-1.828989E1	2.685472E1	2.875707E4	7.225329E3	1.066954E2	8.269754E1
1.110800E1	2.221600E4	2.521543E1	-5.959495E0	2.591010E1	2.878670E4	7.570152E3	1.122473E2	7.036714E1
1.111200E1	2.222400E4	2.451001E1	7.791069E0	2.571850E1	2.881763E4	7.710885E3	1.115419E2	5.661657E1
1.111600E1	2.223200E4	1.741777E1	1.961094E1	2.622914E1	2.884839E4	7.446071E3	1.044496E2	4.479670E1
1.112000E1	2.224000E4	6.078726E0	2.676127E1	2.744297E1	2.887720E4	6.998329E3	9.311057E1	3.764637E1
1.112400E1	2.224800E4	-7.013320E0	2.736216E1	2.824667E1	2.890438E4	6.796740E3	8.001853E1	3.704549E1
1.112800E1	2.225600E4	-1.885289E1	2.125204E1	2.840916E1	2.893158E4	6.874523E3	6.817896E1	4.315560E1
1.113200E1	2.226400E4	-2.648127E1	9.968199E0	2.829528E1	2.895937E4	6.979116E3	6.055057E1	5.443944E1
1.113600E1	2.227200E4	-2.799043E1	-3.640025E0	2.822613E1	2.898741E4	7.075384E3	5.904141E1	6.804767E1
1.114000E1	2.228000E4	-2.287150E1	-1.660218E1	2.826195E1	2.901598E4	6.995355E3	6.416035E1	8.100982E1
1.114400E1	2.228800E4	-1.278244E1	-2.549516E1	2.852006E1	2.904337E4	6.805636E3	7.424941E1	8.990280E1
1.114800E1	2.229600E4	2.081026E-1	-2.834833E1	2.834910E1	2.907042E4	6.807849E3	8.723995E1	9.275598E1
1.115200E1	2.230400E4	1.288472E1	-2.440180E1	2.759464E1	2.909784E4	7.027019E3	9.991657E1	8.880945E1
1.115600E1	2.231200E4	2.217992E1	-1.460456E1	2.655640E1	2.912664E4	7.317345E3	1.092118E2	7.901221E1
1.116000E1	2.232000E4	2.582628E1	-1.636683E0	2.587809E1	2.915637E4	7.566185E3	1.128581E2	6.604433E1
1.116400E1	2.232800E4	2.294760E1	1.177637E1	2.579293E1	2.918717E4	7.640584E3	1.099794E2	5.263127E1
1.116800E1	2.233600E4	1.426996E1	2.239807E1	2.655758E1	2.921750E4	7.410962E3	1.013018E2	4.200957E1
1.117200E1	2.234400E4	1.694471E0	2.734348E1	2.739593E1	2.924645E4	7.023769E3	8.872632E1	3.706417E1
1.117600E1	2.235200E4	-1.127987E1	2.571006E1	2.807566E1	2.927369E4	6.822622E3	7.575198E1	3.869758E1
1.118000E1	2.236000E4	-2.192829E1	1.773508E1	2.820254E1	2.930103E4	6.893654E3	6.510355E1	4.667256E1
1.118400E1	2.236800E4	-2.765266E1	5.456365E0	2.818584E1	2.932884E4	7.041951E3	5.937918E1	5.895128E1
1.118800E1	2.237600E4	-2.694398E1	-8.428502E0	2.823150E1	2.935737E4	7.079551E3	6.008787E1	7.283615E1
1.119200E1	2.238400E4	-1.976990E1	-2.009996E1	2.819322E1	2.938547E4	6.938663E3	6.726195E1	8.450761E1
1.119600E1	2.239200E4	-8.330288E0	-2.704410E1	2.829801E1	2.941288E4	6.808180E3	7.870156E1	9.145175E1
1.120000E1	2.240000E4	4.824557E0	-2.753067E1	2.795021E1	2.943994E4	6.863324E3	9.185640E1	9.193832E1
1.120400E1	2.240800E4	1.672871E1	-2.157710E1	2.730240E1	2.946779E4	7.191981E3	1.037606E2	8.598474E1
1.120800E1	2.241600E4	2.432776E1	-1.008903E1	2.633683E1	2.949748E4	7.541378E3	1.113596E2	7.449667E1
1.121200E1	2.242400E4	2.541183E1	3.624525E0	2.566902E1	2.952812E4	7.715491E3	1.124437E2	6.078312E1
1.121600E1	2.243200E4	2.021983E1	1.649061E1	2.609179E1	2.955920E4	7.565109E3	1.072517E2	4.791703E1
1.122000E1	2.244000E4	9.775303E0	2.499279E1	2.683647E1	2.958864E4	7.166414E3	9.680715E1	3.941485E1
1.122400E1	2.244800E4	-3.177506E0	2.775577E1	2.793706E1	2.961653E4	6.931788E3	8.385434E1	3.665187E1
1.122800E1	2.245600E4	-1.585204E1	2.341989E1	2.828035E1	2.964409E4	6.927675E3	7.117980E1	4.098776E1
