	mass_A
t	frame	x	y	r	θ	ω	pixelx	pixely
3.762400E1	7.524800E4	-2.486062E1	-1.643856E1	2.980397E1	2.619335E5	8.039532E3	6.961072E1	8.186532E1
3.762800E1	7.525600E4	-1.240775E1	-2.722600E1	2.992002E1	2.619655E5	7.938304E3	8.206358E1	9.265275E1
3.763200E1	7.526400E4	3.573228E0	-2.918469E1	2.940262E1	2.619970E5	7.997650E3	9.804457E1	9.461144E1
3.763600E1	7.527200E4	1.773827E1	-2.153283E1	2.789819E1	2.620295E5	8.468050E3	1.122096E2	8.695958E1
3.764000E1	7.528000E4	2.517331E1	-6.874989E0	2.609523E1	2.620647E5	9.123163E3	1.196446E2	7.230174E1
3.764400E1	7.528800E4	2.343645E1	9.691523E0	2.536124E1	2.621025E5	9.399267E3	1.179078E2	5.573523E1
3.764800E1	7.529600E4	1.293541E1	2.233165E1	2.580751E1	2.621399E5	9.140025E3	1.074067E2	4.309510E1
3.765200E1	7.530400E4	-2.635470E0	2.694420E1	2.707278E1	2.621756E5	8.701732E3	9.183587E1	3.848255E1
3.765600E1	7.531200E4	-1.797506E1	2.178019E1	2.823968E1	2.622095E5	8.436404E3	7.649627E1	4.364656E1
3.766000E1	7.532000E4	-2.765834E1	8.415017E0	2.891015E1	2.622431E5	8.239906E3	6.681299E1	5.701173E1
3.766400E1	7.532800E4	-2.853602E1	-7.887949E0	2.960615E1	2.622755E5	8.057539E3	6.593532E1	7.331470E1
3.766800E1	7.533600E4	-2.020941E1	-2.208408E1	2.993537E1	2.623075E5	7.961668E3	7.426193E1	8.751083E1
3.767200E1	7.534400E4	-5.600912E0	-2.920933E1	2.974147E1	2.623391E5	7.957552E3	8.887043E1	9.463608E1
3.767600E1	7.535200E4	1.040134E1	-2.681845E1	2.876486E1	2.623712E5	8.227781E3	1.048727E2	9.224520E1
3.768000E1	7.536000E4	2.217242E1	-1.554405E1	2.707829E1	2.624050E5	8.776917E3	1.166438E2	8.097080E1
3.768400E1	7.536800E4	2.576977E1	6.359857E-1	2.577762E1	2.624414E5	9.277293E3	1.202411E2	6.479077E1
3.768800E1	7.537600E4	1.975469E1	1.610340E1	2.548661E1	2.624792E5	9.313683E3	1.142260E2	4.932335E1
3.769200E1	7.538400E4	6.445464E0	2.570453E1	2.650032E1	2.625159E5	8.902574E3	1.009168E2	3.972222E1
3.769600E1	7.539200E4	-9.626544E0	2.587611E1	2.760876E1	2.625504E5	8.520947E3	8.484479E1	3.955064E1
3.770000E1	7.540000E4	-2.311165E1	1.673571E1	2.853476E1	2.625841E5	8.350625E3	7.135969E1	4.869104E1
3.770400E1	7.540800E4	-2.936237E1	1.430188E0	2.939718E1	2.626172E5	8.166943E3	6.510897E1	6.399656E1
3.770800E1	7.541600E4	-2.602320E1	-1.467908E1	2.987779E1	2.626494E5	8.010007E3	6.844814E1	8.010583E1
3.771200E1	7.542400E4	-1.442931E1	-2.634638E1	3.003892E1	2.626813E5	7.923806E3	8.004203E1	9.177313E1
3.771600E1	7.543200E4	1.449885E0	-2.946819E1	2.950384E1	2.627128E5	8.008929E3	9.592122E1	9.489495E1
3.772000E1	7.544000E4	1.617984E1	-2.279848E1	2.795636E1	2.627454E5	8.479824E3	1.106512E2	8.822523E1
3.772400E1	7.544800E4	2.469376E1	-8.669231E0	2.617131E1	2.627807E5	9.136121E3	1.191651E2	7.409598E1
3.772800E1	7.545600E4	2.389168E1	7.971743E0	2.518653E1	2.628185E5	9.459059E3	1.183630E2	5.745501E1
3.773200E1	7.546400E4	1.429216E1	2.145276E1	2.577764E1	2.628563E5	9.160918E3	1.087635E2	4.397399E1
3.773600E1	7.547200E4	-8.218910E-1	2.706732E1	2.707979E1	2.628917E5	8.664922E3	9.364945E1	3.835944E1
3.774000E1	7.548000E4	-1.644139E1	2.292516E1	2.821138E1	2.629256E5	8.422589E3	7.802995E1	4.250159E1
3.774400E1	7.548800E4	-2.721592E1	1.038190E1	2.912886E1	2.629591E5	8.226612E3	6.725541E1	5.504485E1
3.774800E1	7.549600E4	-2.913751E1	-5.906972E0	2.973024E1	2.629915E5	8.052602E3	6.533383E1	7.133372E1
3.775200E1	7.550400E4	-2.175312E1	-2.067237E1	3.000908E1	2.630235E5	8.006640E3	7.271822E1	8.609912E1
3.775600E1	7.551200E4	-7.422037E0	-2.872626E1	2.966959E1	2.630555E5	7.997998E3	8.704930E1	9.415301E1
3.776000E1	7.552000E4	8.628589E0	-2.732523E1	2.865520E1	2.630875E5	8.231771E3	1.030999E2	9.275198E1
3.776400E1	7.552800E4	2.103750E1	-1.681362E1	2.693092E1	2.631214E5	8.829482E3	1.155088E2	8.224038E1
3.776800E1	7.553600E4	2.555942E1	-8.208303E-1	2.557259E1	2.631582E5	9.371159E3	1.200308E2	6.624758E1
3.777200E1	7.554400E4	2.052731E1	1.509905E1	2.548238E1	2.631963E5	9.344374E3	1.149986E2	5.032771E1
3.777600E1	7.555200E4	7.817621E0	2.543620E1	2.661044E1	2.632329E5	8.925020E3	1.022890E2	3.999055E1
3.778000E1	7.556000E4	-8.475853E0	2.649952E1	2.782202E1	2.632677E5	8.535218E3	8.599548E1	3.892723E1
3.778400E1	7.556800E4	-2.238739E1	1.800164E1	2.872724E1	2.633012E5	8.281138E3	7.208394E1	4.742511E1
3.778800E1	7.557600E4	-2.936282E1	3.093440E0	2.952533E1	2.633340E5	8.131058E3	6.510851E1	6.233331E1
3.779200E1	7.558400E4	-2.675819E1	-1.319324E1	2.983392E1	2.633662E5	8.078937E3	6.771315E1	7.861999E1
3.779600E1	7.559200E4	-1.557700E1	-2.553670E1	2.991264E1	2.633986E5	8.041802E3	7.889434E1	9.096345E1
3.780000E1	7.560000E4	2.972744E-1	-2.935445E1	2.935596E1	2.634306E5	8.084838E3	9.476861E1	9.478121E1
3.780400E1	7.560800E4	1.534572E1	-2.336505E1	2.795383E1	2.634633E5	8.467849E3	1.098171E2	8.879180E1
3.780800E1	7.561600E4	2.445791E1	-9.721608E0	2.631918E1	2.634983E5	9.075501E3	1.189292E2	7.514836E1
3.781200E1	7.562400E4	2.438098E1	6.945175E0	2.535089E1	2.635359E5	9.440804E3	1.188523E2	5.848158E1
3.781600E1	7.563200E4	1.527411E1	2.090725E1	2.589231E1	2.635738E5	9.180876E3	1.097454E2	4.451950E1
3.782000E1	7.564000E4	3.102246E-1	2.722535E1	2.722712E1	2.636093E5	8.690656E3	9.478156E1	3.820140E1
3.782400E1	7.564800E4	-1.556390E1	2.362659E1	2.829223E1	2.636434E5	8.453625E3	7.890744E1	4.180016E1
3.782800E1	7.565600E4	-2.660570E1	1.130652E1	2.890849E1	2.636770E5	8.289425E3	6.786563E1	5.412023E1
3.783200E1	7.566400E4	-2.904362E1	-4.959350E0	2.946399E1	2.637097E5	8.134112E3	6.542772E1	7.038610E1
3.783600E1	7.567200E4	-2.208956E1	-1.992380E1	2.974738E1	2.637420E5	8.061214E3	7.238178E1	8.535056E1
3.784000E1	7.568000E4	-8.068972E0	-2.847684E1	2.959795E1	2.637742E5	8.049926E3	8.640237E1	9.390359E1
3.784400E1	7.568800E4	8.105350E0	-2.745386E1	2.862536E1	2.638064E5	8.279173E3	1.025767E2	9.288061E1
3.784800E1	7.569600E4	2.086964E1	-1.725677E1	2.708021E1	2.638404E5	8.799992E3	1.153410E2	8.268352E1
3.785200E1	7.570400E4	2.554628E1	-1.406611E0	2.558497E1	2.638768E5	9.331867E3	1.200176E2	6.683336E1
3.785600E1	7.571200E4	2.078331E1	1.458949E1	2.539290E1	2.639151E5	9.420191E3	1.152546E2	5.083726E1
3.786000E1	7.572000E4	8.057311E0	2.511054E1	2.637156E1	2.639522E5	9.009733E3	1.025286E2	4.031622E1
3.786400E1	7.572800E4	-8.149910E0	2.641621E1	2.764484E1	2.639871E5	8.587290E3	8.632143E1	3.901054E1
3.786800E1	7.573600E4	-2.227567E1	1.809762E1	2.870068E1	2.640209E5	8.338203E3	7.219567E1	4.732913E1
3.787200E1	7.574400E4	-2.941515E1	3.168694E0	2.958532E1	2.640539E5	8.153201E3	6.505619E1	6.225806E1
3.787600E1	7.575200E4	-2.686796E1	-1.318218E1	2.992753E1	2.640861E5	8.075746E3	6.760337E1	7.860893E1
3.788000E1	7.576000E4	-1.570238E1	-2.558144E1	3.001624E1	2.641185E5	8.042973E3	7.876896E1	9.100819E1
3.788400E1	7.576800E4	2.455114E-1	-2.944913E1	2.945016E1	2.641505E5	8.108319E3	9.471685E1	9.487589E1
3.788800E1	7.577600E4	1.538987E1	-2.340733E1	2.801341E1	2.641833E5	8.498126E3	1.098612E2	8.883408E1
3.789200E1	7.578400E4	2.450654E1	-9.671837E0	2.634606E1	2.642185E5	9.099501E3	1.189779E2	7.509859E1
3.789600E1	7.579200E4	2.431481E1	7.027377E0	2.530996E1	2.642561E5	9.483487E3	1.187862E2	5.839937E1
3.790000E1	7.580000E4	1.505291E1	2.097193E1	2.581496E1	2.642943E5	9.236398E3	1.095242E2	4.445482E1
3.790400E1	7.580800E4	-5.362852E-3	2.709946E1	2.709946E1	2.643300E5	8.764233E3	9.446597E1	3.832730E1
3.790800E1	7.581600E4	-1.599149E1	2.331619E1	2.827318E1	2.643644E5	8.519474E3	7.847984E1	4.211056E1
3.791200E1	7.582400E4	-2.707709E1	1.084808E1	2.916933E1	2.643982E5	8.264376E3	6.739425E1	5.457867E1
3.791600E1	7.583200E4	-2.921468E1	-5.445969E0	2.971794E1	2.644306E5	8.123782E3	6.525666E1	7.087272E1
3.792000E1	7.584000E4	-2.187906E1	-2.051520E1	2.999278E1	2.644632E5	8.104607E3	7.259228E1	8.594195E1
3.792400E1	7.584800E4	-7.479697E0	-2.870736E1	2.966578E1	2.644954E5	8.063834E3	8.699164E1	9.413411E1
3.792800E1	7.585600E4	8.698871E0	-2.730971E1	2.866166E1	2.645277E5	8.302506E3	1.031702E2	9.273647E1
3.793200E1	7.586400E4	2.115520E1	-1.663774E1	2.691388E1	2.645618E5	8.891560E3	1.156265E2	8.206449E1
3.793600E1	7.587200E4	2.556870E1	-5.353470E-1	2.557430E1	2.645988E5	9.416952E3	1.200400E2	6.596210E1
3.794000E1	7.588000E4	2.025062E1	1.534431E1	2.540739E1	2.646372E5	9.423199E3	1.147220E2	5.008245E1
3.794400E1	7.588800E4	7.231666E0	2.553258E1	2.653695E1	2.646742E5	8.992101E3	1.017030E2	3.989417E1
3.794800E1	7.589600E4	-9.058904E0	2.617716E1	2.770032E1	2.647091E5	8.616409E3	8.541243E1	3.924959E1
3.795200E1	7.590400E4	-2.299079E1	1.725106E1	2.874327E1	2.647431E5	8.388659E3	7.148055E1	4.817570E1
3.795600E1	7.591200E4	-2.955819E1	1.964272E0	2.962338E1	2.647762E5	8.187134E3	6.491315E1	6.346248E1
3.796000E1	7.592000E4	-2.625077E1	-1.432099E1	2.990307E1	2.648086E5	8.095603E3	6.822057E1	7.974774E1
3.796400E1	7.592800E4	-1.453471E1	-2.618126E1	2.994522E1	2.648410E5	8.064396E3	7.993663E1	9.160802E1
3.796800E1	7.593600E4	1.594763E0	-2.916697E1	2.921054E1	2.648731E5	8.182664E3	9.606610E1	9.459372E1
3.797200E1	7.594400E4	1.633827E1	-2.214113E1	2.751670E1	2.649064E5	8.692313E3	1.108096E2	8.756788E1
3.797600E1	7.595200E4	2.468156E1	-7.702503E0	2.585552E1	2.649427E5	9.313514E3	1.191529E2	7.312925E1
3.798000E1	7.596000E4	2.356639E1	9.014347E0	2.523159E1	2.649809E5	9.524018E3	1.180377E2	5.641240E1
3.798400E1	7.596800E4	1.353345E1	2.239954E1	2.617047E1	2.650189E5	9.150528E3	1.080048E2	4.302721E1
3.798800E1	7.597600E4	-1.988981E0	2.750203E1	2.757386E1	2.650541E5	8.616695E3	9.248236E1	3.792472E1
3.799200E1	7.598400E4	-1.753296E1	2.260836E1	2.861018E1	2.650878E5	8.408148E3	7.693838E1	4.281839E1
3.799600E1	7.599200E4	-2.769823E1	9.320576E0	2.922439E1	2.651214E5	8.273159E3	6.677311E1	5.610618E1
3.800000E1	7.600000E4	-2.876512E1	-7.160821E0	2.964303E1	2.651540E5	8.156267E3	6.570622E1	7.258757E1
3.800400E1	7.600800E4	-2.039048E1	-2.160143E1	2.970510E1	2.651867E5	8.164211E3	7.408086E1	8.702818E1
3.800800E1	7.601600E4	-5.457439E0	-2.886284E1	2.937426E1	2.652193E5	8.167315E3	8.901390E1	9.428960E1
3.801200E1	7.602400E4	1.059018E1	-2.622434E1	2.828193E1	2.652520E5	8.417442E3	1.050615E2	9.165109E1
3.801600E1	7.603200E4	2.231938E1	-1.469885E1	2.672472E1	2.652866E5	8.995284E3	1.167907E2	8.012560E1
3.802000E1	7.604000E4	2.555046E1	1.765431E0	2.561137E1	2.653240E5	9.427292E3	1.200218E2	6.366132E1
3.802400E1	7.604800E4	1.902800E1	1.716339E1	2.562512E1	2.653621E5	9.324360E3	1.134993E2	4.826336E1
3.802800E1	7.605600E4	5.338608E0	2.635191E1	2.688724E1	2.653985E5	8.902568E3	9.980995E1	3.907484E1
3.803200E1	7.606400E4	-1.106050E1	2.571774E1	2.799530E1	2.654333E5	8.602100E3	8.341084E1	3.970901E1
3.803600E1	7.607200E4	-2.425832E1	1.553515E1	2.880637E1	2.654674E5	8.418560E3	7.021302E1	4.989161E1
3.804000E1	7.608000E4	-2.948434E1	-3.189122E-1	2.948606E1	2.655006E5	8.251582E3	6.498700E1	6.574566E1
3.804400E1	7.608800E4	-2.497671E1	-1.645470E1	2.990975E1	2.655334E5	8.151371E3	6.949463E1	8.188145E1
3.804800E1	7.609600E4	-1.225255E1	-2.730224E1	2.992553E1	2.655658E5	8.082337E3	8.221879E1	9.272900E1
3.805200E1	7.610400E4	4.079786E0	-2.889871E1	2.918527E1	2.655980E5	8.202995E3	9.855112E1	9.432546E1
3.805600E1	7.611200E4	1.831650E1	-2.073609E1	2.766730E1	2.656315E5	8.685735E3	1.127878E2	8.616284E1
3.806000E1	7.612000E4	2.547588E1	-5.637824E0	2.609225E1	2.656675E5	9.296882E3	1.199472E2	7.106458E1
3.806400E1	7.612800E4	2.289176E1	1.108095E1	2.543266E1	2.657058E5	9.507170E3	1.173631E2	5.434580E1
3.806800E1	7.613600E4	1.163565E1	2.341820E1	2.614958E1	2.657436E5	9.166191E3	1.061070E2	4.200855E1
3.807200E1	7.614400E4	-4.372123E0	2.711658E1	2.746679E1	2.657792E5	8.715759E3	9.009921E1	3.831017E1
3.807600E1	7.615200E4	-1.954316E1	2.073510E1	2.849350E1	2.658133E5	8.494219E3	7.492818E1	4.469165E1
3.808000E1	7.616000E4	-2.847755E1	6.515446E0	2.921339E1	2.658471E5	8.328800E3	6.599378E1	5.891131E1
3.808400E1	7.616800E4	-2.798108E1	-1.014855E1	2.976464E1	2.658799E5	8.174842E3	6.649026E1	7.557530E1
3.808800E1	7.617600E4	-1.816223E1	-2.367949E1	2.984267E1	2.659125E5	8.108671E3	7.630911E1	8.910624E1
3.809200E1	7.618400E4	-2.669146E0	-2.935583E1	2.947692E1	2.659448E5	8.158535E3	9.180219E1	9.478258E1
3.809600E1	7.619200E4	1.318800E1	-2.503445E1	2.829571E1	2.659778E5	8.505304E3	1.076593E2	9.046121E1
3.810000E1	7.620000E4	2.366296E1	-1.213650E1	2.659380E1	2.660128E5	9.090660E3	1.181343E2	7.756325E1
3.810400E1	7.620800E4	2.511749E1	4.657643E0	2.554569E1	2.660505E5	9.462674E3	1.195888E2	6.076911E1
3.810800E1	7.621600E4	1.711451E1	1.937750E1	2.585331E1	2.660885E5	9.287936E3	1.115858E2	4.604925E1
3.811200E1	7.622400E4	2.445654E0	2.691881E1	2.702968E1	2.661248E5	8.838172E3	9.691699E1	3.850794E1
3.811600E1	7.623200E4	-1.375428E1	2.455608E1	2.814571E1	2.661593E5	8.568728E3	8.071706E1	4.087067E1
3.812000E1	7.624000E4	-2.566356E1	1.287456E1	2.871189E1	2.661934E5	8.411189E3	6.880778E1	5.255219E1
3.812400E1	7.624800E4	-2.906977E1	-3.334416E0	2.926038E1	2.662265E5	8.283090E3	6.540157E1	6.876117E1
3.812800E1	7.625600E4	-2.287493E1	-1.893946E1	2.969791E1	2.662596E5	8.236031E3	7.159641E1	8.436622E1
3.813200E1	7.626400E4	-8.916197E0	-2.816147E1	2.953924E1	2.662924E5	8.204133E3	8.555514E1	9.358822E1
3.813600E1	7.627200E4	7.561097E0	-2.772165E1	2.873430E1	2.663253E5	8.355378E3	1.020324E2	9.314840E1
3.814000E1	7.628000E4	2.066129E1	-1.778737E1	2.726315E1	2.663593E5	8.846086E3	1.151326E2	8.321412E1
3.814400E1	7.628800E4	2.578519E1	-1.791747E0	2.584736E1	2.663960E5	9.364682E3	1.202565E2	6.721850E1
3.814800E1	7.629600E4	2.129432E1	1.446736E1	2.574398E1	2.664342E5	9.375141E3	1.157657E2	5.095939E1
3.815200E1	7.630400E4	8.693453E0	2.528514E1	2.673789E1	2.664710E5	9.004969E3	1.031648E2	4.014161E1
3.815600E1	7.631200E4	-7.806552E0	2.681455E1	2.792780E1	2.665062E5	8.634754E3	8.666479E1	3.861221E1
3.816000E1	7.632000E4	-2.191928E1	1.832463E1	2.857003E1	2.665401E5	8.463128E3	7.255206E1	4.710212E1
3.816400E1	7.632800E4	-2.895634E1	3.075654E0	2.911923E1	2.665739E5	8.359112E3	6.551499E1	6.235110E1
3.816800E1	7.633600E4	-2.619391E1	-1.333328E1	2.939213E1	2.666070E5	8.269303E3	6.827743E1	7.876003E1
3.817200E1	7.634400E4	-1.476717E1	-2.567195E1	2.961618E1	2.666401E5	8.228897E3	7.970417E1	9.109870E1
3.817600E1	7.635200E4	1.429729E0	-2.914661E1	2.918165E1	2.666728E5	8.258594E3	9.590107E1	9.457336E1
3.818000E1	7.636000E4	1.643408E1	-2.248714E1	2.785229E1	2.667062E5	8.614651E3	1.109054E2	8.791389E1
3.818400E1	7.636800E4	2.510582E1	-8.290568E0	2.643929E1	2.667417E5	9.121128E3	1.195772E2	7.371732E1
3.818800E1	7.637600E4	2.431919E1	8.435133E0	2.574052E1	2.667791E5	9.402916E3	1.187905E2	5.699162E1
3.819200E1	7.638400E4	1.430884E1	2.199065E1	2.623607E1	2.668169E5	9.196032E3	1.087802E2	4.343610E1
3.819600E1	7.639200E4	-1.286875E0	2.731441E1	2.734471E1	2.668527E5	8.786563E3	9.318446E1	3.811234E1
3.820000E1	7.640000E4	-1.706464E1	2.244820E1	2.819794E1	2.668872E5	8.602600E3	7.740670E1	4.297855E1
3.820400E1	7.640800E4	-2.741551E1	9.163418E0	2.890637E1	2.669215E5	8.427435E3	6.705583E1	5.626333E1
3.820800E1	7.641600E4	-2.845406E1	-7.443979E0	2.941167E1	2.669547E5	8.291395E3	6.601727E1	7.287073E1
3.821200E1	7.642400E4	-1.993036E1	-2.201822E1	2.969885E1	2.669878E5	8.254268E3	7.454097E1	8.744497E1
3.821600E1	7.643200E4	-4.752424E0	-2.900526E1	2.939202E1	2.670207E5	8.239916E3	8.971891E1	9.443202E1
3.822000E1	7.644000E4	1.143597E1	-2.596724E1	2.837391E1	2.670538E5	8.486619E3	1.059073E2	9.139399E1
3.822400E1	7.644800E4	2.293148E1	-1.400409E1	2.686945E1	2.670886E5	9.028439E3	1.174028E2	7.943084E1
3.822800E1	7.645600E4	2.563629E1	2.692765E0	2.577732E1	2.671260E5	9.437627E3	1.201076E2	6.273399E1
3.823200E1	7.646400E4	1.861892E1	1.803600E1	2.592221E1	2.671641E5	9.333145E3	1.130903E2	4.739076E1
3.823600E1	7.647200E4	4.400969E0	2.676194E1	2.712139E1	2.672007E5	8.887634E3	9.887231E1	3.866481E1
3.824000E1	7.648000E4	-1.198061E1	2.547166E1	2.814854E1	2.672352E5	8.570341E3	8.249073E1	3.995509E1
3.824400E1	7.648800E4	-2.466232E1	1.468764E1	2.870465E1	2.672692E5	8.461997E3	6.980902E1	5.073911E1
3.824800E1	7.649600E4	-2.916642E1	-1.470336E0	2.920345E1	2.673029E5	8.368217E3	6.530492E1	6.689709E1
3.825200E1	7.650400E4	-2.394175E1	-1.750336E1	2.965763E1	2.673362E5	8.269032E3	7.052958E1	8.293011E1
3.825600E1	7.651200E4	-1.060252E1	-2.767565E1	2.963706E1	2.673690E5	8.178964E3	8.386882E1	9.310240E1
3.826000E1	7.652000E4	5.835917E0	-2.842649E1	2.901936E1	2.674016E5	8.283571E3	1.003073E2	9.385324E1
3.826400E1	7.652800E4	1.955261E1	-1.934435E1	2.750470E1	2.674353E5	8.757775E3	1.140240E2	8.477110E1
3.826800E1	7.653600E4	2.565056E1	-3.758592E0	2.592447E1	2.674717E5	9.383754E3	1.201219E2	6.918534E1
3.827200E1	7.654400E4	2.192651E1	1.285228E1	2.541560E1	2.675104E5	9.563469E3	1.163978E2	5.257447E1
3.827600E1	7.655200E4	9.806176E0	2.448186E1	2.637276E1	2.675482E5	9.173534E3	1.042775E2	4.094490E1
3.828000E1	7.656000E4	-6.579709E0	2.685843E1	2.765263E1	2.675838E5	8.710994E3	8.789163E1	3.856832E1
3.828400E1	7.656800E4	-2.124773E1	1.922613E1	2.865502E1	2.676179E5	8.457268E3	7.322361E1	4.620062E1
3.828800E1	7.657600E4	-2.911529E1	4.391205E0	2.944458E1	2.676514E5	8.293336E3	6.535604E1	6.103555E1
3.829200E1	7.658400E4	-2.723830E1	-1.224488E1	2.986406E1	2.676842E5	8.215390E3	6.723304E1	7.767163E1
3.829600E1	7.659200E4	-1.623035E1	-2.513285E1	2.991796E1	2.677171E5	8.164789E3	7.824099E1	9.055960E1
3.830000E1	7.660000E4	-2.430615E-1	-2.928355E1	2.928456E1	2.677495E5	8.207946E3	9.422828E1	9.471030E1
3.830400E1	7.660800E4	1.503211E1	-2.331641E1	2.774201E1	2.677828E5	8.652816E3	1.095034E2	8.874316E1
3.830800E1	7.661600E4	2.439122E1	-9.486713E0	2.617116E1	2.678187E5	9.277788E3	1.188626E2	7.491346E1
3.831200E1	7.662400E4	2.412851E1	7.391664E0	2.523533E1	2.678570E5	9.607911E3	1.185999E2	5.803509E1
3.831600E1	7.663200E4	1.460235E1	2.133439E1	2.585314E1	2.678956E5	9.348841E3	1.090737E2	4.409236E1
3.832000E1	7.664000E4	-8.639086E-1	2.714381E1	2.715756E1	2.679318E5	8.854688E3	9.360743E1	3.828294E1
3.832400E1	7.664800E4	-1.682625E1	2.278278E1	2.832274E1	2.679664E5	8.598439E3	7.764509E1	4.264397E1
3.832800E1	7.665600E4	-2.736519E1	9.631190E0	2.901057E1	2.680006E5	8.415261E3	6.710615E1	5.579556E1
3.833200E1	7.666400E4	-2.883425E1	-7.066285E0	2.968748E1	2.680338E5	8.250275E3	6.563709E1	7.249304E1
3.833600E1	7.667200E4	-2.052582E1	-2.171505E1	2.988064E1	2.680666E5	8.187306E3	7.394552E1	8.714180E1
3.834000E1	7.668000E4	-5.517260E0	-2.911097E1	2.962919E1	2.680993E5	8.177472E3	8.895408E1	9.453772E1
3.834400E1	7.668800E4	1.070964E1	-2.646414E1	2.854903E1	2.681320E5	8.430206E3	1.051810E2	9.189090E1
3.834800E1	7.669600E4	2.240911E1	-1.471447E1	2.680828E1	2.681667E5	9.033954E3	1.168804E2	8.014122E1
3.835200E1	7.670400E4	2.543012E1	1.913915E0	2.550204E1	2.682043E5	9.550834E3	1.199015E2	6.351284E1
3.835600E1	7.671200E4	1.875600E1	1.756176E1	2.569442E1	2.682431E5	9.485268E3	1.132273E2	4.786499E1
3.836000E1	7.672000E4	4.568762E0	2.641240E1	2.680463E1	2.682802E5	8.980041E3	9.904010E1	3.901436E1
3.836400E1	7.672800E4	-1.184366E1	2.544871E1	2.806972E1	2.683150E5	8.622274E3	8.262768E1	3.997804E1
3.836800E1	7.673600E4	-2.469491E1	1.474193E1	2.876044E1	2.683492E5	8.485870E3	6.977643E1	5.068483E1
3.837200E1	7.674400E4	-2.933818E1	-1.457413E0	2.937436E1	2.683828E5	8.334041E3	6.513316E1	6.688416E1
3.837600E1	7.675200E4	-2.419470E1	-1.747336E1	2.984463E1	2.684158E5	8.214531E3	7.027663E1	8.290011E1
3.838000E1	7.676000E4	-1.090248E1	-2.776300E1	2.982697E1	2.684486E5	8.166819E3	8.356886E1	9.318975E1
3.838400E1	7.676800E4	5.634622E0	-2.853197E1	2.908302E1	2.684812E5	8.298765E3	1.001060E2	9.395872E1
3.838800E1	7.677600E4	1.945061E1	-1.948440E1	2.753122E1	2.685150E5	8.788314E3	1.139219E2	8.491116E1
3.839200E1	7.678400E4	2.557519E1	-3.832372E0	2.586073E1	2.685515E5	9.438138E3	1.200465E2	6.925912E1
3.839600E1	7.679200E4	2.186061E1	1.285395E1	2.535962E1	2.685905E5	9.613261E3	1.163319E2	5.257280E1
3.840000E1	7.680000E4	9.700321E0	2.448009E1	2.633194E1	2.686284E5	9.183739E3	1.041717E2	4.094666E1
3.840400E1	7.680800E4	-6.654030E0	2.683690E1	2.764951E1	2.686639E5	8.716659E3	8.781731E1	3.858985E1
3.840800E1	7.681600E4	-2.132380E1	1.912123E1	2.864133E1	2.686981E5	8.489433E3	7.314754E1	4.630552E1
3.841200E1	7.682400E4	-2.912112E1	4.175278E0	2.941891E1	2.687318E5	8.307202E3	6.535022E1	6.125147E1
3.841600E1	7.683200E4	-2.716355E1	-1.242197E1	2.986911E1	2.687646E5	8.208455E3	6.730779E1	7.784872E1
3.842000E1	7.684000E4	-1.608648E1	-2.525888E1	2.994638E1	2.687975E5	8.168181E3	7.838486E1	9.068563E1
3.842400E1	7.684800E4	-4.101506E-2	-2.945218E1	2.945221E1	2.688299E5	8.202971E3	9.443032E1	9.487893E1
3.842800E1	7.685600E4	1.517863E1	-2.325544E1	2.777060E1	2.688631E5	8.663903E3	1.096500E2	8.868219E1
3.843200E1	7.686400E4	2.439911E1	-9.253038E0	2.609473E1	2.688992E5	9.344275E3	1.188704E2	7.467979E1
3.843600E1	7.687200E4	2.388044E1	7.706892E0	2.509326E1	2.689379E5	9.689700E3	1.183518E2	5.771986E1
3.844000E1	7.688000E4	1.403271E1	2.140264E1	2.559277E1	2.689767E5	9.396238E3	1.085040E2	4.402411E1
3.844400E1	7.688800E4	-1.436857E0	2.691124E1	2.694957E1	2.690131E5	8.884917E3	9.303448E1	3.851552E1
3.844800E1	7.689600E4	-1.737046E1	2.237098E1	2.832303E1	2.690478E5	8.599742E3	7.710088E1	4.305577E1
3.845200E1	7.690400E4	-2.777385E1	9.102474E0	2.922741E1	2.690819E5	8.356188E3	6.669749E1	5.632428E1
3.845600E1	7.691200E4	-2.888024E1	-7.564670E0	2.985453E1	2.691147E5	8.207659E3	6.559109E1	7.299142E1
3.846000E1	7.692000E4	-2.027767E1	-2.214119E1	3.002360E1	2.691475E5	8.150952E3	7.419367E1	8.756794E1
3.846400E1	7.692800E4	-5.216927E0	-2.924477E1	2.970644E1	2.691799E5	8.125625E3	8.925441E1	9.467152E1
3.846800E1	7.693600E4	1.093479E1	-2.637227E1	2.854937E1	2.692125E5	8.432667E3	1.054061E2	9.179902E1
3.847200E1	7.694400E4	2.241673E1	-1.436542E1	2.662470E1	2.692473E5	9.087357E3	1.168881E2	7.979217E1
3.847600E1	7.695200E4	2.512520E1	2.295117E0	2.522981E1	2.692852E5	9.637759E3	1.195965E2	6.313163E1
3.848000E1	7.696000E4	1.814642E1	1.780066E1	2.541960E1	2.693244E5	9.575727E3	1.126178E2	4.762610E1
3.848400E1	7.696800E4	3.772895E0	2.626370E1	2.653331E1	2.693618E5	9.089727E3	9.824423E1	3.916305E1
3.848800E1	7.697600E4	-1.272364E1	2.479293E1	2.786719E1	2.693972E5	8.714424E3	8.174770E1	4.063382E1
