	mass_A
t	frame	ω	x	y	r	θ	pixelx	pixely
1.392800E1	2.785600E4	8.439297E3	-2.071498E1	1.744161E1	2.707988E1	8.329990E4	1.067756E2	8.192645E1
1.393200E1	2.786400E4	8.682717E3	-2.652941E1	2.655058E0	2.666194E1	8.333428E4	1.125900E2	6.713991E1
1.393600E1	2.787200E4	8.670007E3	-2.344948E1	-1.319425E1	2.690662E1	8.336937E4	1.095101E2	5.129060E1
1.394000E1	2.788000E4	8.338099E3	-1.225980E1	-2.474592E1	2.761636E1	8.340364E4	9.832041E1	3.973893E1
1.394400E1	2.788800E4	8.015157E3	2.988070E0	-2.810021E1	2.825863E1	8.343607E4	8.307254E1	3.638464E1
1.394800E1	2.789600E4	8.062054E3	1.735722E1	-2.240408E1	2.834107E1	8.346777E4	6.870338E1	4.208077E1
1.395200E1	2.790400E4	8.275646E3	2.631821E1	-9.285540E0	2.790824E1	8.350057E4	5.974239E1	5.519931E1
1.395600E1	2.791200E4	8.441484E3	2.663084E1	6.625676E0	2.744269E1	8.353397E4	5.942977E1	7.111052E1
1.396000E1	2.792000E4	8.434884E3	1.843970E1	2.055002E1	2.761025E1	8.356810E4	6.762090E1	8.503487E1
1.396400E1	2.792800E4	8.197627E3	4.117924E0	2.739155E1	2.769935E1	8.360145E4	8.194268E1	9.187640E1
1.396800E1	2.793600E4	8.188399E3	-1.107454E1	2.525350E1	2.757507E1	8.363368E4	9.713515E1	8.973835E1
1.397200E1	2.794400E4	8.499253E3	-2.262084E1	1.471395E1	2.698523E1	8.366696E4	1.086815E2	7.919880E1
1.397600E1	2.795200E4	8.660377E3	-2.675257E1	-7.814496E-1	2.676398E1	8.370167E4	1.128132E2	6.370340E1
1.398000E1	2.796000E4	8.529231E3	-2.179304E1	-1.597385E1	2.702037E1	8.373624E4	1.078537E2	4.851100E1
1.398400E1	2.796800E4	8.294312E3	-9.500970E0	-2.597245E1	2.765568E1	8.376991E4	9.556158E1	3.851239E1
1.398800E1	2.797600E4	8.107141E3	6.131493E0	-2.744167E1	2.811833E1	8.380260E4	7.992911E1	3.704318E1
1.399200E1	2.798400E4	8.197542E3	1.977654E1	-1.994005E1	2.808411E1	8.383476E4	6.628406E1	4.454480E1
1.399600E1	2.799200E4	8.374306E3	2.723794E1	-5.702474E0	2.782846E1	8.386818E4	5.882267E1	5.878237E1
1.400000E1	2.800000E4	8.370582E3	2.564548E1	1.023596E1	2.761278E1	8.390176E4	6.041513E1	7.472081E1
1.400400E1	2.800800E4	8.268273E3	1.591604E1	2.284919E1	2.784611E1	8.393514E4	7.014457E1	8.733404E1
1.400800E1	2.801600E4	8.183676E3	1.014588E0	2.773230E1	2.775086E1	8.396790E4	8.504602E1	9.221715E1
1.401200E1	2.802400E4	8.312681E3	-1.395480E1	2.358732E1	2.740617E1	8.400061E4	1.000154E2	8.807217E1
1.401600E1	2.803200E4	8.591454E3	-2.415838E1	1.157153E1	2.678671E1	8.403441E4	1.102190E2	7.605638E1
1.402000E1	2.804000E4	8.704413E3	-2.614811E1	-4.301206E0	2.649951E1	8.406934E4	1.122087E2	6.018364E1
1.402400E1	2.804800E4	8.524241E3	-1.945151E1	-1.881137E1	2.705973E1	8.410404E4	1.055121E2	4.567348E1
1.402800E1	2.805600E4	8.178332E3	-6.016245E0	-2.721638E1	2.787340E1	8.413754E4	9.207685E1	3.726847E1
1.403200E1	2.806400E4	8.039565E3	9.477280E0	-2.681033E1	2.843611E1	8.416947E4	7.658333E1	3.767452E1
1.403600E1	2.807200E4	8.181404E3	2.218333E1	-1.742423E1	2.820823E1	8.420185E4	6.387727E1	4.706062E1
1.404000E1	2.808000E4	8.344290E3	2.770618E1	-2.463251E0	2.781546E1	8.423492E4	5.835443E1	6.202160E1
1.404400E1	2.808800E4	8.411540E3	2.419867E1	1.319679E1	2.756321E1	8.426861E4	6.186194E1	7.768164E1
1.404800E1	2.809600E4	8.275059E3	1.291846E1	2.451421E1	2.770980E1	8.430221E4	7.314214E1	8.899905E1
1.405200E1	2.810400E4	8.174367E3	-2.323669E0	2.763481E1	2.773233E1	8.433481E4	8.838427E1	9.211966E1
1.405600E1	2.811200E4	8.378126E3	-1.656687E1	2.150735E1	2.714825E1	8.436761E4	1.026275E2	8.599220E1
1.406000E1	2.812000E4	8.632287E3	-2.540749E1	8.338128E0	2.674070E1	8.440183E4	1.114681E2	7.282298E1
1.406400E1	2.812800E4	8.720205E3	-2.541863E1	-7.609011E0	2.653307E1	8.443666E4	1.114792E2	5.687584E1
1.406800E1	2.813600E4	8.464292E3	-1.683172E1	-2.123106E1	2.709363E1	8.447159E4	1.028923E2	4.325379E1
1.407200E1	2.814400E4	8.062526E3	-2.747885E0	-2.792118E1	2.805607E1	8.450438E4	8.880849E1	3.656367E1
1.407600E1	2.815200E4	8.042558E3	1.242855E1	-2.537739E1	2.825740E1	8.453609E4	7.363205E1	3.910746E1
1.408000E1	2.816000E4	8.239376E3	2.386868E1	-1.450112E1	2.792841E1	8.456872E4	6.219193E1	4.998373E1
1.408400E1	2.816800E4	8.382159E3	2.764923E1	9.695268E-1	2.766623E1	8.460201E4	5.841137E1	6.545438E1
1.408800E1	2.817600E4	8.428658E3	2.237395E1	1.612297E1	2.757796E1	8.463578E4	6.368665E1	8.060782E1
1.409200E1	2.818400E4	8.272984E3	9.761958E0	2.602302E1	2.779376E1	8.466944E4	7.629865E1	9.050787E1
1.409600E1	2.819200E4	8.179241E3	-5.768040E0	2.722785E1	2.783211E1	8.470196E4	9.182865E1	9.171270E1
1.410000E1	2.820000E4	8.367158E3	-1.929318E1	1.937994E1	2.734610E1	8.473487E4	1.053538E2	8.386479E1
1.410400E1	2.820800E4	8.624267E3	-2.616211E1	5.133675E0	2.666103E1	8.476890E4	1.122227E2	6.961852E1
1.410800E1	2.821600E4	8.706845E3	-2.449019E1	-1.083497E1	2.677995E1	8.480387E4	1.105508E2	5.364988E1
1.411200E1	2.822400E4	8.437351E3	-1.418646E1	-2.319826E1	2.719218E1	8.483855E4	1.002471E2	4.128659E1
1.411600E1	2.823200E4	8.090492E3	6.690995E-1	-2.809237E1	2.810033E1	8.487136E4	8.539151E1	3.639248E1
1.412000E1	2.824000E4	8.096016E3	1.556850E1	-2.372166E1	2.837420E1	8.490328E4	7.049210E1	4.076319E1
1.412400E1	2.824800E4	8.244808E3	2.570307E1	-1.137258E1	2.810664E1	8.493613E4	6.035753E1	5.311227E1
1.412800E1	2.825600E4	8.375793E3	2.741651E1	4.457851E0	2.777656E1	8.496924E4	5.864410E1	6.894270E1
1.413200E1	2.826400E4	8.390133E3	2.021065E1	1.893853E1	2.769726E1	8.500314E4	6.584996E1	8.342338E1
1.413600E1	2.827200E4	8.195877E3	6.535177E0	2.692349E1	2.770528E1	8.503636E4	7.952543E1	9.140834E1
1.414000E1	2.828000E4	8.210703E3	-8.817053E0	2.604004E1	2.749226E1	8.506871E4	9.487766E1	9.052489E1
1.414400E1	2.828800E4	8.500780E3	-2.131459E1	1.662763E1	2.703312E1	8.510204E4	1.073752E2	8.111248E1
1.414800E1	2.829600E4	8.701570E3	-2.645381E1	1.519698E0	2.649743E1	8.513671E4	1.125144E2	6.600455E1
1.415200E1	2.830400E4	8.622470E3	-2.273500E1	-1.401653E1	2.670848E1	8.517165E4	1.087956E2	5.046832E1
1.415600E1	2.831200E4	8.300749E3	-1.133508E1	-2.509495E1	2.753616E1	8.520569E4	9.739568E1	3.938990E1
1.416000E1	2.832000E4	8.037836E3	3.955873E0	-2.793325E1	2.821197E1	8.523806E4	8.210473E1	3.655160E1
1.416400E1	2.832800E4	8.101570E3	1.811685E1	-2.159497E1	2.818800E1	8.526999E4	6.794375E1	4.288988E1
1.416800E1	2.833600E4	8.261876E3	2.671528E1	-8.232418E0	2.795495E1	8.530287E4	5.934532E1	5.625243E1
1.417200E1	2.834400E4	8.374879E3	2.652785E1	7.651648E0	2.760932E1	8.533609E4	5.953275E1	7.213650E1
1.417600E1	2.835200E4	8.326045E3	1.780893E1	2.112794E1	2.763237E1	8.536987E4	6.825167E1	8.561278E1
1.418000E1	2.836000E4	8.174165E3	3.541917E0	2.764113E1	2.786713E1	8.540270E4	8.251869E1	9.212597E1
1.418400E1	2.836800E4	8.297145E3	-1.170186E1	2.479414E1	2.741684E1	8.543527E4	9.776247E1	8.927899E1
1.418800E1	2.837600E4	8.562389E3	-2.306744E1	1.381919E1	2.689009E1	8.546908E4	1.091280E2	7.830404E1
1.419200E1	2.838400E4	8.673217E3	-2.662417E1	-1.751844E0	2.668175E1	8.550376E4	1.126848E2	6.273300E1
1.419600E1	2.839200E4	8.531806E3	-2.111945E1	-1.677561E1	2.697132E1	8.553846E4	1.071801E2	4.770924E1
1.420000E1	2.840000E4	8.201300E3	-8.580378E0	-2.643756E1	2.779510E1	8.557202E4	9.464098E1	3.804729E1
1.420400E1	2.840800E4	8.041204E3	6.873388E0	-2.742236E1	2.827064E1	8.560407E4	7.918722E1	3.706249E1
1.420800E1	2.841600E4	8.176440E3	2.038124E1	-1.944365E1	2.816825E1	8.563635E4	6.567936E1	4.504120E1
1.421200E1	2.842400E4	8.351240E3	2.732091E1	-5.072137E0	2.778775E1	8.566948E4	5.873969E1	5.941271E1
1.421600E1	2.843200E4	8.432978E3	2.522564E1	1.079014E1	2.743647E1	8.570316E4	6.083497E1	7.527499E1
1.422000E1	2.844000E4	8.334575E3	1.502933E1	2.309597E1	2.755549E1	8.573695E4	7.103127E1	8.758082E1
1.422400E1	2.844800E4	8.201725E3	7.967390E-2	2.769720E1	2.769731E1	8.576984E4	8.598093E1	9.218205E1
1.422800E1	2.845600E4	8.280759E3	-1.481197E1	2.319616E1	2.752192E1	8.580256E4	1.008726E2	8.768101E1
1.423200E1	2.846400E4	8.569879E3	-2.457921E1	1.090163E1	2.688835E1	8.583608E4	1.106398E2	7.538648E1
1.423600E1	2.847200E4	8.712988E3	-2.620641E1	-5.150715E0	2.670779E1	8.587112E4	1.122670E2	5.933413E1
1.424000E1	2.848000E4	8.462604E3	-1.899345E1	-1.952128E1	2.723658E1	8.590579E4	1.050541E2	4.496357E1
1.424400E1	2.848800E4	8.146176E3	-5.443880E0	-2.754467E1	2.807748E1	8.593882E4	9.150449E1	3.694018E1
1.424800E1	2.849600E4	8.078914E3	1.015703E1	-2.652279E1	2.840112E1	8.597095E4	7.590358E1	3.796205E1
1.425200E1	2.850400E4	8.207917E3	2.261156E1	-1.676128E1	2.814645E1	8.600345E4	6.344905E1	4.772357E1
1.425600E1	2.851200E4	8.355207E3	2.780112E1	-1.642972E0	2.784963E1	8.603662E4	5.825948E1	6.284188E1
1.426000E1	2.852000E4	8.394466E3	2.392334E1	1.397587E1	2.770652E1	8.607029E4	6.213726E1	7.846072E1
1.426400E1	2.852800E4	8.269512E3	1.233384E1	2.503659E1	2.790976E1	8.610377E4	7.372676E1	8.952144E1
1.426800E1	2.853600E4	8.159962E3	-3.134113E0	2.772581E1	2.790239E1	8.613645E4	8.919472E1	9.221066E1
1.427200E1	2.854400E4	8.308601E3	-1.715062E1	2.113899E1	2.722132E1	8.616905E4	1.032112E2	8.562384E1
1.427600E1	2.855200E4	8.645700E3	-2.544939E1	7.820447E0	2.662388E1	8.620292E4	1.115100E2	7.230530E1
1.428000E1	2.856000E4	8.731984E3	-2.519141E1	-8.291737E0	2.652094E1	8.623822E4	1.112520E2	5.619311E1
1.428400E1	2.856800E4	8.449783E3	-1.647665E1	-2.168674E1	2.723591E1	8.627277E4	1.025373E2	4.279811E1
1.428800E1	2.857600E4	8.112588E3	-2.042326E0	-2.792592E1	2.800051E1	8.630582E4	8.810293E1	3.655892E1
1.429200E1	2.858400E4	8.013090E3	1.313123E1	-2.503817E1	2.827259E1	8.633767E4	7.292938E1	3.944668E1
1.429600E1	2.859200E4	8.139674E3	2.427440E1	-1.405897E1	2.805176E1	8.636992E4	6.178621E1	5.042588E1
1.430000E1	2.860000E4	8.374819E3	2.769708E1	1.350779E0	2.772999E1	8.640279E4	5.836353E1	6.583563E1
1.430400E1	2.860800E4	8.424139E3	2.207900E1	1.658972E1	2.761704E1	8.643692E4	6.398161E1	8.107457E1
1.430800E1	2.861600E4	8.245587E3	9.394092E0	2.607197E1	2.771275E1	8.647019E4	7.666651E1	9.055682E1
1.431200E1	2.862400E4	8.170578E3	-6.200178E0	2.710365E1	2.780378E1	8.650289E4	9.226078E1	9.158850E1
1.431600E1	2.863200E4	8.340417E3	-1.947177E1	1.910160E1	2.727675E1	8.653555E4	1.055324E2	8.358645E1
1.432000E1	2.864000E4	8.688345E3	-2.607467E1	4.781601E0	2.650948E1	8.656961E4	1.121353E2	6.926645E1
1.432400E1	2.864800E4	8.705300E3	-2.404953E1	-1.124341E1	2.654796E1	8.660506E4	1.101101E2	5.324143E1
1.432800E1	2.865600E4	8.335749E3	-1.402822E1	-2.358017E1	2.743748E1	8.663925E4	1.000888E2	4.090468E1
1.433200E1	2.866400E4	8.078792E3	8.538929E-1	-2.806709E1	2.808007E1	8.667174E4	8.520671E1	3.641776E1
1.433600E1	2.867200E4	8.055453E3	1.585720E1	-2.361471E1	2.844478E1	8.670388E4	7.020340E1	4.087014E1
1.434000E1	2.868000E4	8.206376E3	2.565478E1	-1.132248E1	2.804222E1	8.673619E4	6.040583E1	5.316237E1
1.434400E1	2.868800E4	8.416187E3	2.735715E1	4.593845E0	2.774017E1	8.676953E4	5.870346E1	6.907869E1
1.434800E1	2.869600E4	8.378902E3	2.002141E1	1.901005E1	2.760867E1	8.680352E4	6.603920E1	8.349489E1
1.435200E1	2.870400E4	8.190788E3	6.467396E0	2.707070E1	2.783253E1	8.683656E4	7.959321E1	9.155555E1
1.435600E1	2.871200E4	8.160766E3	-9.081592E0	2.631216E1	2.783532E1	8.686904E4	9.514220E1	9.079701E1
1.436000E1	2.872000E4	8.435909E3	-2.130592E1	1.673626E1	2.709326E1	8.690185E4	1.073665E2	8.122111E1
1.436400E1	2.872800E4	8.715676E3	-2.649154E1	1.606700E0	2.654022E1	8.693653E4	1.125521E2	6.609155E1
1.436800E1	2.873600E4	8.644068E3	-2.280113E1	-1.401364E1	2.676329E1	8.697157E4	1.088617E2	5.047121E1
1.437200E1	2.874400E4	8.281908E3	-1.131159E1	-2.503124E1	2.746844E1	8.700568E4	9.737220E1	3.945361E1
1.437600E1	2.875200E4	7.998538E3	3.857368E0	-2.804928E1	2.831327E1	8.703783E4	8.220324E1	3.643557E1
1.438000E1	2.876000E4	8.082745E3	1.810956E1	-2.183622E1	2.836859E1	8.706967E4	6.795105E1	4.264863E1
1.438400E1	2.876800E4	8.268678E3	2.665820E1	-8.409278E0	2.795310E1	8.710249E4	5.940240E1	5.607557E1
1.438800E1	2.877600E4	8.403936E3	2.669363E1	7.563381E0	2.774445E1	8.713582E4	5.936697E1	7.204823E1
1.439200E1	2.878400E4	8.341481E3	1.797684E1	2.121536E1	2.780752E1	8.716972E4	6.808376E1	8.570021E1
1.439600E1	2.879200E4	8.149566E3	3.606012E0	2.758160E1	2.781633E1	8.720255E4	8.245459E1	9.206645E1
1.440000E1	2.880000E4	8.257976E3	-1.157012E1	2.490264E1	2.745923E1	8.723492E4	9.763072E1	8.938749E1
1.440400E1	2.880800E4	8.520858E3	-2.297950E1	1.401837E1	2.691787E1	8.726862E4	1.090401E2	7.850322E1
1.440800E1	2.881600E4	8.674470E3	-2.654135E1	-1.431436E0	2.657992E1	8.730309E4	1.126020E2	6.305341E1
1.441200E1	2.882400E4	8.566535E3	-2.122961E1	-1.659294E1	2.694479E1	8.733801E4	1.072902E2	4.789191E1
1.441600E1	2.883200E4	8.218259E3	-8.771455E0	-2.639778E1	2.781692E1	8.737162E4	9.483206E1	3.808707E1
1.442000E1	2.884000E4	8.020412E3	6.714134E0	-2.742378E1	2.823373E1	8.740376E4	7.934647E1	3.706107E1
1.442400E1	2.884800E4	8.142097E3	2.021050E1	-1.966574E1	2.819939E1	8.743578E4	6.585011E1	4.481911E1
1.442800E1	2.885600E4	8.345317E3	2.731858E1	-5.362750E0	2.783997E1	8.746889E4	5.874203E1	5.912210E1
1.443200E1	2.886400E4	8.419382E3	2.542256E1	1.055388E1	2.752618E1	8.750255E4	6.063805E1	7.503873E1
1.443600E1	2.887200E4	8.311324E3	1.537895E1	2.301524E1	2.768056E1	8.753625E4	7.068166E1	8.750009E1
1.444000E1	2.888000E4	8.204480E3	4.684002E-1	2.783133E1	2.783527E1	8.756904E4	8.559221E1	9.231618E1
1.444400E1	2.888800E4	8.245408E3	-1.455093E1	2.339095E1	2.754752E1	8.760188E4	1.006115E2	8.787580E1
1.444800E1	2.889600E4	8.470368E3	-2.445249E1	1.140286E1	2.698054E1	8.763500E4	1.105131E2	7.588771E1
1.445200E1	2.890400E4	8.678068E3	-2.620399E1	-4.454498E0	2.657991E1	8.766965E4	1.122646E2	6.003035E1
1.445600E1	2.891200E4	8.523459E3	-1.935168E1	-1.896620E1	2.709620E1	8.770442E4	1.054123E2	4.551865E1
1.446000E1	2.892000E4	8.178750E3	-5.861331E0	-2.719091E1	2.781548E1	8.773784E4	9.192194E1	3.729394E1
1.446400E1	2.892800E4	8.035116E3	9.626279E0	-2.665972E1	2.834442E1	8.776985E4	7.643433E1	3.782513E1
1.446800E1	2.893600E4	8.138307E3	2.220735E1	-1.727783E1	2.813698E1	8.780212E4	6.385326E1	4.720702E1
1.447200E1	2.894400E4	8.331842E3	2.766584E1	-2.439880E0	2.777322E1	8.783496E4	5.839477E1	6.204497E1
1.447600E1	2.895200E4	8.407197E3	2.420368E1	1.329013E1	2.761242E1	8.786877E4	6.185693E1	7.777498E1
1.448000E1	2.896000E4	8.274413E3	1.290814E1	2.450074E1	2.769308E1	8.790222E4	7.315247E1	8.898559E1
1.448400E1	2.896800E4	8.171764E3	-2.406955E0	2.769925E1	2.780363E1	8.793497E4	8.846756E1	9.218410E1
1.448800E1	2.897600E4	8.340658E3	-1.661635E1	2.158320E1	2.723853E1	8.796759E4	1.026770E2	8.606805E1
1.449200E1	2.898400E4	8.594502E3	-2.541245E1	8.408515E0	2.676744E1	8.800169E4	1.114731E2	7.289336E1
1.449600E1	2.899200E4	8.659400E3	-2.553224E1	-7.489264E0	2.660798E1	8.803635E4	1.115928E2	5.699558E1
1.450000E1	2.900000E4	8.458369E3	-1.720235E1	-2.121797E1	2.731525E1	8.807097E4	1.032630E2	4.326688E1
1.450400E1	2.900800E4	8.087884E3	-2.930089E0	-2.794703E1	2.810021E1	8.810401E4	8.899070E1	3.653782E1
1.450800E1	2.901600E4	8.039463E3	1.226292E1	-2.551483E1	2.830875E1	8.813567E4	7.379769E1	3.897002E1
1.451200E1	2.902400E4	8.218769E3	2.378546E1	-1.467275E1	2.794705E1	8.816833E4	6.227515E1	4.981209E1
1.451600E1	2.903200E4	8.359593E3	2.772678E1	6.873095E-1	2.773530E1	8.820142E4	5.833382E1	6.517216E1
1.452000E1	2.904000E4	8.375576E3	2.260904E1	1.595316E1	2.767077E1	8.823521E4	6.345157E1	8.043801E1
1.452400E1	2.904800E4	8.234610E3	1.018866E1	2.576593E1	2.770726E1	8.826842E4	7.587195E1	9.025078E1
1.452800E1	2.905600E4	8.194365E3	-5.300061E0	2.705450E1	2.756876E1	8.830108E4	9.136067E1	9.153934E1
1.453200E1	2.906400E4	8.398406E3	-1.887108E1	1.955555E1	2.717604E1	8.833398E4	1.049317E2	8.404040E1
1.453600E1	2.907200E4	8.671770E3	-2.604801E1	5.407893E0	2.660346E1	8.836827E4	1.121086E2	6.989274E1
1.454000E1	2.908000E4	8.696876E3	-2.448979E1	-1.057418E1	2.667515E1	8.840335E4	1.105504E2	5.391067E1
1.454400E1	2.908800E4	8.362395E3	-1.455361E1	-2.315221E1	2.734652E1	8.843785E4	1.006142E2	4.133264E1
1.454800E1	2.909600E4	8.018521E3	1.244210E-1	-2.819485E1	2.819513E1	8.847025E4	8.593619E1	3.629000E1
1.455200E1	2.910400E4	8.070364E3	1.504177E1	-2.407703E1	2.838941E1	8.850199E4	7.101884E1	4.040782E1
1.455600E1	2.911200E4	8.274199E3	2.530500E1	-1.189913E1	2.796306E1	8.853482E4	6.075560E1	5.258572E1
1.456000E1	2.912000E4	8.405236E3	2.731606E1	3.930496E0	2.759739E1	8.856819E4	5.874455E1	6.841534E1
1.456400E1	2.912800E4	8.420111E3	2.038086E1	1.838817E1	2.745003E1	8.860206E4	6.567975E1	8.287302E1
1.456800E1	2.913600E4	8.234874E3	6.900980E0	2.677848E1	2.765340E1	8.863555E4	7.915963E1	9.126332E1
1.457200E1	2.914400E4	8.152186E3	-8.511487E0	2.629458E1	2.763784E1	8.866794E4	9.457209E1	9.077943E1
1.457600E1	2.915200E4	8.387199E3	-2.097339E1	1.712594E1	2.707732E1	8.870077E4	1.070340E2	8.161079E1
1.458000E1	2.916000E4	8.666442E3	-2.658918E1	2.310247E0	2.668936E1	8.873503E4	1.126498E2	6.679510E1
1.458400E1	2.916800E4	8.654536E3	-2.322004E1	-1.345909E1	2.683873E1	8.877010E4	1.092806E2	5.102576E1
1.458800E1	2.917600E4	8.327331E3	-1.195078E1	-2.479922E1	2.752857E1	8.880427E4	9.801138E1	3.968563E1
1.459200E1	2.918400E4	8.086273E3	3.295493E0	-2.798311E1	2.817650E1	8.883672E4	8.276511E1	3.650173E1
1.459600E1	2.919200E4	8.136957E3	1.763711E1	-2.181059E1	2.804941E1	8.886896E4	6.842349E1	4.267426E1
1.460000E1	2.920000E4	8.278091E3	2.653041E1	-8.716453E0	2.792560E1	8.890181E4	5.953019E1	5.576840E1
1.460400E1	2.920800E4	8.387943E3	2.675292E1	7.261304E0	2.772084E1	8.893519E4	5.930769E1	7.174615E1
1.460800E1	2.921600E4	8.334530E3	1.832025E1	2.101262E1	2.787762E1	8.896892E4	6.774035E1	8.549747E1
1.461200E1	2.922400E4	8.149084E3	3.953710E0	2.764764E1	2.792891E1	8.900186E4	8.210690E1	9.213249E1
1.461600E1	2.923200E4	8.189711E3	-1.129634E1	2.524323E1	2.765552E1	8.903411E4	9.735694E1	8.972808E1
1.462000E1	2.924000E4	8.495094E3	-2.269926E1	1.452830E1	2.695047E1	8.906738E4	1.087599E2	7.901315E1
1.462400E1	2.924800E4	8.686326E3	-2.664731E1	-9.627952E-1	2.666470E1	8.910207E4	1.127079E2	6.352205E1
1.462800E1	2.925600E4	8.567702E3	-2.156860E1	-1.617649E1	2.696077E1	8.913687E4	1.076292E2	4.830836E1
1.463200E1	2.926400E4	8.248607E3	-9.205577E0	-2.615649E1	2.772913E1	8.917061E4	9.526618E1	3.832836E1
1.463600E1	2.927200E4	8.035871E3	6.308175E0	-2.763418E1	2.834504E1	8.920286E4	7.975243E1	3.685067E1
1.464000E1	2.928000E4	8.191708E3	1.986416E1	-1.993513E1	2.814239E1	8.923490E4	6.619645E1	4.454972E1
1.464400E1	2.928800E4	8.394949E3	2.723657E1	-5.594586E0	2.780522E1	8.926839E4	5.882404E1	5.889026E1
1.464800E1	2.929600E4	8.375783E3	2.551707E1	1.033933E1	2.753221E1	8.930206E4	6.054353E1	7.482418E1
1.465200E1	2.930400E4	8.253900E3	1.582700E1	2.294148E1	2.787123E1	8.933540E4	7.023360E1	8.742633E1
1.465600E1	2.931200E4	8.162677E3	9.235158E-1	2.767328E1	2.768869E1	8.936809E4	8.513709E1	9.215813E1
1.466000E1	2.932000E4	8.286942E3	-1.396317E1	2.351650E1	2.734952E1	8.940070E4	1.000238E2	8.800135E1
1.466400E1	2.932800E4	8.575665E3	-2.409436E1	1.155227E1	2.672065E1	8.943438E4	1.101550E2	7.603712E1
1.466800E1	2.933600E4	8.711705E3	-2.618507E1	-4.290544E0	2.653426E1	8.946931E4	1.122457E2	6.019430E1
1.467200E1	2.934400E4	8.516839E3	-1.947551E1	-1.885845E1	2.710972E1	8.950408E4	1.055361E2	4.562640E1
1.467600E1	2.935200E4	8.152980E3	-6.062426E0	-2.721139E1	2.787854E1	8.953744E4	9.212303E1	3.727346E1
1.468000E1	2.936000E4	8.006283E3	9.394102E0	-2.682289E1	2.842035E1	8.956930E4	7.666650E1	3.766196E1
1.468400E1	2.936800E4	8.151814E3	2.195860E1	-1.747263E1	2.806195E1	8.960149E4	6.410200E1	4.701222E1
1.468800E1	2.937600E4	8.361643E3	2.765637E1	-2.655140E0	2.778353E1	8.963452E4	5.840423E1	6.182971E1
1.469200E1	2.938400E4	8.419794E3	2.433222E1	1.314738E1	2.765701E1	8.966838E4	6.172839E1	7.763223E1
1.469600E1	2.939200E4	8.271124E3	1.309537E1	2.449921E1	2.777949E1	8.970187E4	7.296523E1	8.898406E1
1.470000E1	2.940000E4	8.160227E3	-2.204989E0	2.769202E1	2.777967E1	8.973455E4	8.826559E1	9.217687E1
1.470400E1	2.940800E4	8.326964E3	-1.650580E1	2.178005E1	2.732786E1	8.976716E4	1.025664E2	8.626490E1
1.470800E1	2.941600E4	8.635309E3	-2.524545E1	8.609838E0	2.667325E1	8.980117E4	1.113061E2	7.309469E1
1.471200E1	2.942400E4	8.722037E3	-2.548578E1	-7.423017E0	2.654479E1	8.983624E4	1.115464E2	5.706183E1
1.471600E1	2.943200E4	8.451312E3	-1.711258E1	-2.109055E1	2.715974E1	8.987094E4	1.031732E2	4.339430E1
1.472000E1	2.944000E4	8.070329E3	-3.014989E0	-2.797759E1	2.813958E1	8.990385E4	8.907559E1	3.650726E1
1.472400E1	2.944800E4	8.017261E3	1.222004E1	-2.561152E1	2.837745E1	8.993551E4	7.384056E1	3.887333E1
1.472800E1	2.945600E4	8.200291E3	2.378359E1	-1.486892E1	2.804896E1	8.996799E4	6.227702E1	4.961593E1
1.473200E1	2.946400E4	8.345160E3	2.779708E1	5.383773E-1	2.780229E1	9.000111E4	5.826353E1	6.502323E1
1.473600E1	2.947200E4	8.363163E3	2.272473E1	1.576392E1	2.765708E1	9.003475E4	6.333588E1	8.024876E1
1.474000E1	2.948000E4	8.258866E3	1.038223E1	2.571614E1	2.773284E1	9.006801E4	7.567838E1	9.020099E1
1.474400E1	2.948800E4	8.200771E3	-5.201400E0	2.721615E1	2.770872E1	9.010082E4	9.126201E1	9.170100E1
1.474800E1	2.949600E4	8.393910E3	-1.880233E1	1.972987E1	2.725427E1	9.013362E4	1.048629E2	8.421472E1
1.475200E1	2.950400E4	8.644679E3	-2.611932E1	5.565715E0	2.670573E1	9.016797E4	1.121799E2	7.005056E1
1.475600E1	2.951200E4	8.632100E3	-2.462819E1	-1.034185E1	2.671145E1	9.020278E4	1.106888E2	5.414299E1
1.476000E1	2.952000E4	8.370377E3	-1.497091E1	-2.307757E1	2.750822E1	9.023703E4	1.010315E2	4.140728E1
1.476400E1	2.952800E4	8.049470E3	-1.273147E-1	-2.821835E1	2.821864E1	9.026974E4	8.618792E1	3.626650E1
1.476800E1	2.953600E4	8.042308E3	1.483226E1	-2.427681E1	2.844925E1	9.030142E4	7.122835E1	4.020803E1
1.477200E1	2.954400E4	8.228370E3	2.527624E1	-1.228441E1	2.810330E1	9.033408E4	6.078436E1	5.220044E1
1.477600E1	2.955200E4	8.441351E3	2.743436E1	3.490280E0	2.765549E1	9.036725E4	5.862625E1	6.797513E1
1.478000E1	2.956000E4	8.450228E3	2.049374E1	1.820208E1	2.741002E1	9.040161E4	6.556687E1	8.268693E1
1.478400E1	2.956800E4	8.205246E3	7.228373E0	2.670097E1	2.766209E1	9.043485E4	7.883223E1	9.118582E1
1.478800E1	2.957600E4	8.189243E3	-8.202673E0	2.641247E1	2.765687E1	9.046725E4	9.426328E1	9.089732E1
1.479200E1	2.958400E4	8.431678E3	-2.087286E1	1.728831E1	2.710281E1	9.050037E4	1.069335E2	8.177316E1
1.479600E1	2.959200E4	8.681534E3	-2.650975E1	2.456361E0	2.662331E1	9.053471E4	1.125704E2	6.694121E1
