	mass_A
t	frame	x	y	r	ω	pixelx	pixely
6.082400E1	1.216480E5	-6.767771E0	-2.602605E1	2.689159E1	5.479698E3	7.914306E1	9.104515E1
6.082600E1	1.216520E5	-1.693015E0	-2.693630E1	2.698945E1	5.432824E3	8.421781E1	9.195541E1
6.082800E1	1.216560E5	3.371238E0	-2.685564E1	2.706641E1	5.406977E3	8.928207E1	9.187475E1
6.083000E1	1.216600E5	8.369146E0	-2.570955E1	2.703745E1	5.476863E3	9.427997E1	9.072866E1
6.083200E1	1.216640E5	1.304355E1	-2.347079E1	2.685167E1	5.656027E3	9.895437E1	8.848990E1
6.083400E1	1.216680E5	1.731001E1	-2.015635E1	2.656906E1	5.727701E3	1.032208E2	8.517546E1
6.083600E1	1.216720E5	2.075334E1	-1.622988E1	2.634597E1	5.743528E3	1.066642E2	8.124899E1
6.083800E1	1.216760E5	2.332076E1	-1.156147E1	2.602932E1	5.955453E3	1.092316E2	7.658058E1
6.084000E1	1.216800E5	2.516251E1	-6.369393E0	2.595614E1	6.003519E3	1.110733E2	7.138850E1
6.084200E1	1.216840E5	2.609316E1	-1.073670E0	2.611524E1	5.880668E3	1.120040E2	6.609278E1
6.084400E1	1.216880E5	2.606602E1	4.276768E0	2.641454E1	5.780761E3	1.119768E2	6.074234E1
6.084600E1	1.216920E5	2.492228E1	9.450562E0	2.665395E1	5.780538E3	1.108331E2	5.556855E1
6.084800E1	1.216960E5	2.294607E1	1.458445E1	2.718876E1	5.701177E3	1.088569E2	5.043466E1
6.085000E1	1.217000E5	2.013447E1	1.915471E1	2.779029E1	5.479347E3	1.060453E2	4.586440E1
6.085200E1	1.217040E5	1.639889E1	2.286969E1	2.814154E1	5.388964E3	1.023097E2	4.214942E1
6.085400E1	1.217080E5	1.199291E1	2.586885E1	2.851363E1	5.234279E3	9.790374E1	3.915026E1
6.085600E1	1.217120E5	7.343648E0	2.798120E1	2.892882E1	5.107022E3	9.325448E1	3.703791E1
6.085800E1	1.217160E5	2.252939E0	2.898486E1	2.907229E1	5.070370E3	8.816377E1	3.603424E1
6.086000E1	1.217200E5	-2.834203E0	2.903124E1	2.916926E1	4.981866E3	8.307663E1	3.598787E1
6.086200E1	1.217240E5	-7.746896E0	2.796680E1	2.901993E1	5.038259E3	7.816393E1	3.705231E1
6.086400E1	1.217280E5	-1.249166E1	2.592225E1	2.877507E1	5.171071E3	7.341917E1	3.909686E1
6.086600E1	1.217320E5	-1.683215E1	2.302588E1	2.852214E1	5.251929E3	6.907867E1	4.199323E1
6.086800E1	1.217360E5	-2.050802E1	1.930104E1	2.816219E1	5.418018E3	6.540281E1	4.571807E1
6.087000E1	1.217400E5	-2.351906E1	1.478824E1	2.778197E1	5.519962E3	6.239177E1	5.023087E1
6.087200E1	1.217440E5	-2.563492E1	9.934644E0	2.749266E1	5.548200E3	6.027591E1	5.508446E1
6.087400E1	1.217480E5	-2.680976E1	4.711816E0	2.722066E1	5.604572E3	5.910107E1	6.030729E1
6.087600E1	1.217520E5	-2.697126E1	-5.813457E-1	2.697752E1	5.625126E3	5.893957E1	6.560045E1
6.087800E1	1.217560E5	-2.597391E1	-5.773767E0	2.660790E1	5.753990E3	5.993692E1	7.079287E1
6.088000E1	1.217600E5	-2.417526E1	-1.089053E1	2.651503E1	5.756843E3	6.173557E1	7.590964E1
6.088200E1	1.217640E5	-2.178339E1	-1.557235E1	2.677712E1	5.587116E3	6.412743E1	8.059146E1
6.088400E1	1.217680E5	-1.835152E1	-1.940564E1	2.670874E1	5.457241E3	6.755931E1	8.442475E1
6.088600E1	1.217720E5	-1.445928E1	-2.259970E1	2.682941E1	5.394418E3	7.145154E1	8.761881E1
6.088800E1	1.217760E5	-9.961462E0	-2.487631E1	2.679667E1	5.523166E3	7.594937E1	8.989542E1
6.089000E1	1.217800E5	-4.910005E0	-2.644452E1	2.689648E1	5.515468E3	8.100082E1	9.146363E1
6.089200E1	1.217840E5	1.119801E-1	-2.687338E1	2.687361E1	5.419741E3	8.602281E1	9.189249E1
6.089400E1	1.217880E5	5.222147E0	-2.646946E1	2.697968E1	5.415574E3	9.113298E1	9.148857E1
6.089600E1	1.217920E5	9.960813E0	-2.477700E1	2.670426E1	5.436342E3	9.587164E1	8.979611E1
6.089800E1	1.217960E5	1.453348E1	-2.246028E1	2.675231E1	5.522618E3	1.004443E2	8.747939E1
6.090000E1	1.218000E5	1.835505E1	-1.901285E1	2.642719E1	5.564125E3	1.042659E2	8.403195E1
6.090200E1	1.218040E5	2.154455E1	-1.499483E1	2.624905E1	5.676225E3	1.074554E2	8.001394E1
6.090400E1	1.218080E5	2.388311E1	-1.028746E1	2.600451E1	5.798632E3	1.097939E2	7.530657E1
6.090600E1	1.218120E5	2.531654E1	-5.216578E0	2.584840E1	5.836409E3	1.112274E2	7.023569E1
6.090800E1	1.218160E5	2.605502E1	1.912200E-2	2.605503E1	5.915168E3	1.119659E2	6.499999E1
6.091000E1	1.218200E5	2.571878E1	5.474951E0	2.629507E1	5.931995E3	1.116296E2	5.954416E1
6.091200E1	1.218240E5	2.438308E1	1.073899E1	2.664320E1	5.747367E3	1.102939E2	5.428012E1
6.091400E1	1.218280E5	2.221035E1	1.555594E1	2.711618E1	5.522091E3	1.081212E2	4.946317E1
6.091600E1	1.218320E5	1.933077E1	1.991885E1	2.775679E1	5.361745E3	1.052416E2	4.510026E1
6.091800E1	1.218360E5	1.562108E1	2.355979E1	2.826803E1	5.268106E3	1.015319E2	4.145932E1
6.092000E1	1.218400E5	1.127290E1	2.646840E1	2.876899E1	5.076896E3	9.718373E1	3.855071E1
6.092200E1	1.218440E5	6.694746E0	2.845746E1	2.923434E1	4.941786E3	9.260557E1	3.656165E1
6.092400E1	1.218480E5	1.697446E0	2.942089E1	2.946982E1	4.918646E3	8.760827E1	3.559822E1
6.092600E1	1.218520E5	-3.320999E0	2.943940E1	2.962612E1	4.857949E3	8.258983E1	3.557971E1
6.092800E1	1.218560E5	-8.195827E0	2.833985E1	2.950117E1	4.880734E3	7.771500E1	3.667926E1
6.093000E1	1.218600E5	-1.288012E1	2.645602E1	2.942479E1	4.910590E3	7.303071E1	3.856309E1
6.093200E1	1.218640E5	-1.691363E1	2.347540E1	2.893381E1	5.020596E3	6.899720E1	4.154371E1
6.093400E1	1.218680E5	-2.047879E1	1.974747E1	2.844896E1	5.278748E3	6.543204E1	4.527164E1
6.093600E1	1.218720E5	-2.344411E1	1.529054E1	2.798976E1	5.494832E3	6.246672E1	4.972857E1
6.093800E1	1.218760E5	-2.556964E1	1.031998E1	2.757369E1	5.506326E3	6.034119E1	5.469913E1
6.094000E1	1.218800E5	-2.666430E1	5.225327E0	2.717147E1	5.605215E3	5.924653E1	5.979378E1
6.094200E1	1.218840E5	-2.689188E1	-2.073253E-1	2.689268E1	5.718861E3	5.901895E1	6.522643E1
6.094400E1	1.218880E5	-2.607386E1	-5.441348E0	2.663559E1	5.609197E3	5.983696E1	7.046046E1
6.094600E1	1.218920E5	-2.432403E1	-1.026412E1	2.640096E1	5.594641E3	6.158679E1	7.528323E1
6.094800E1	1.218960E5	-2.193608E1	-1.488896E1	2.651174E1	5.661952E3	6.397475E1	7.990807E1
6.095000E1	1.219000E5	-1.865370E1	-1.899959E1	2.662602E1	5.579109E3	6.725713E1	8.401870E1
6.095200E1	1.219040E5	-1.482072E1	-2.237712E1	2.684007E1	5.391959E3	7.109010E1	8.739623E1
6.095400E1	1.219080E5	-1.046667E1	-2.477104E1	2.689155E1	5.318820E3	7.544415E1	8.979014E1
6.095600E1	1.219120E5	-5.748046E0	-2.649204E1	2.710845E1	5.274213E3	8.016278E1	9.151115E1
6.095800E1	1.219160E5	-8.523796E-1	-2.698819E1	2.700164E1	5.279296E3	8.505845E1	9.200729E1
6.096000E1	1.219200E5	4.168703E0	-2.669601E1	2.701953E1	5.344567E3	9.007953E1	9.171511E1
6.096200E1	1.219240E5	8.964797E0	-2.521887E1	2.676488E1	5.344056E3	9.487563E1	9.023797E1
6.096400E1	1.219280E5	1.344205E1	-2.304804E1	2.668148E1	5.354652E3	9.935288E1	8.806715E1
6.096600E1	1.219320E5	1.738085E1	-2.000293E1	2.649926E1	5.411773E3	1.032917E2	8.502203E1
6.096800E1	1.219360E5	2.068600E1	-1.622069E1	2.628729E1	5.532058E3	1.065968E2	8.123980E1
6.097000E1	1.219400E5	2.322788E1	-1.177596E1	2.604242E1	5.626697E3	1.091387E2	7.679507E1
6.097200E1	1.219440E5	2.509996E1	-7.005475E0	2.605926E1	5.676052E3	1.110108E2	7.202458E1
6.097400E1	1.219480E5	2.609726E1	-1.907157E0	2.616685E1	5.713714E3	1.120081E2	6.692627E1
6.097600E1	1.219520E5	2.603823E1	3.317228E0	2.624868E1	5.811498E3	1.119491E2	6.170188E1
6.097800E1	1.219560E5	2.524152E1	8.724043E0	2.670661E1	5.758734E3	1.111523E2	5.629507E1
6.098000E1	1.219600E5	2.340908E1	1.367654E1	2.711148E1	5.551506E3	1.093199E2	5.134257E1
6.098200E1	1.219640E5	2.073225E1	1.819600E1	2.758479E1	5.391972E3	1.066431E2	4.682311E1
6.098400E1	1.219680E5	1.723333E1	2.194935E1	2.790630E1	5.174004E3	1.031442E2	4.306976E1
6.098600E1	1.219720E5	1.333735E1	2.505051E1	2.837980E1	4.978100E3	9.924817E1	3.996860E1
6.098800E1	1.219760E5	9.001094E0	2.733759E1	2.878130E1	4.903994E3	9.491192E1	3.768152E1
6.099000E1	1.219800E5	4.280191E0	2.893064E1	2.924555E1	4.908389E3	9.019102E1	3.608847E1
6.099200E1	1.219840E5	-7.198692E-1	2.926568E1	2.927454E1	4.825761E3	8.519096E1	3.575342E1
6.099400E1	1.219880E5	-5.489689E0	2.854142E1	2.906457E1	4.862192E3	8.042114E1	3.647769E1
6.099600E1	1.219920E5	-1.034230E1	2.714375E1	2.904731E1	4.969658E3	7.556852E1	3.787536E1
6.099800E1	1.219960E5	-1.472941E1	2.474217E1	2.879463E1	4.982859E3	7.118142E1	4.027693E1
6.100000E1	1.220000E5	-1.861005E1	2.156812E1	2.848715E1	5.074088E3	6.730078E1	4.345099E1
6.100200E1	1.220040E5	-2.187625E1	1.767565E1	2.812470E1	5.171361E3	6.403458E1	4.734346E1
6.100400E1	1.220080E5	-2.435972E1	1.324017E1	2.772541E1	5.359275E3	6.155111E1	5.177894E1
6.100600E1	1.220120E5	-2.619114E1	8.258308E0	2.746226E1	5.525336E3	5.971969E1	5.676080E1
6.100800E1	1.220160E5	-2.710896E1	3.052228E0	2.728025E1	5.542111E3	5.880187E1	6.196688E1
6.101000E1	1.220200E5	-2.708389E1	-2.211424E0	2.717402E1	5.520569E3	5.882694E1	6.723053E1
6.101200E1	1.220240E5	-2.586284E1	-7.249427E0	2.685965E1	5.499582E3	6.004799E1	7.226854E1
6.101400E1	1.220280E5	-2.390363E1	-1.200463E1	2.674873E1	5.464280E3	6.200719E1	7.702373E1
6.101600E1	1.220320E5	-2.126122E1	-1.632342E1	2.680474E1	5.358218E3	6.464960E1	8.134253E1
6.101800E1	1.220360E5	-1.801595E1	-2.007847E1	2.697628E1	5.321972E3	6.789487E1	8.509758E1
6.102000E1	1.220400E5	-1.402293E1	-2.315766E1	2.707249E1	5.321752E3	7.188790E1	8.817677E1
6.102200E1	1.220440E5	-9.539694E0	-2.536127E1	2.709612E1	5.211346E3	7.637113E1	9.038038E1
6.102400E1	1.220480E5	-4.861027E0	-2.661310E1	2.705341E1	5.146762E3	8.104980E1	9.163221E1
6.102600E1	1.220520E5	-1.260346E-2	-2.690074E1	2.690074E1	5.242953E3	8.589822E1	9.191985E1
6.102800E1	1.220560E5	4.969058E0	-2.649939E1	2.696126E1	5.274220E3	9.087989E1	9.151850E1
6.103000E1	1.220600E5	9.643105E0	-2.502966E1	2.682300E1	5.137123E3	9.555393E1	9.004876E1
6.103200E1	1.220640E5	1.377944E1	-2.278033E1	2.662361E1	5.183174E3	9.969026E1	8.779944E1
6.103400E1	1.220680E5	1.760447E1	-1.968764E1	2.641061E1	5.477087E3	1.035153E2	8.470674E1
6.103600E1	1.220720E5	2.077198E1	-1.560887E1	2.598292E1	5.674811E3	1.066828E2	8.062798E1
6.103800E1	1.220760E5	2.326217E1	-1.109450E1	2.577240E1	5.718216E3	1.091730E2	7.611361E1
6.104000E1	1.220800E5	2.509286E1	-6.279503E0	2.586666E1	5.684845E3	1.110037E2	7.129861E1
6.104200E1	1.220840E5	2.605376E1	-1.255391E0	2.608399E1	5.638774E3	1.119646E2	6.627450E1
6.104400E1	1.220880E5	2.612773E1	3.907305E0	2.641827E1	5.558871E3	1.120386E2	6.111180E1
6.104600E1	1.220920E5	2.525918E1	8.933255E0	2.679233E1	5.472799E3	1.111700E2	5.608585E1
6.104800E1	1.220960E5	2.344190E1	1.375138E1	2.717762E1	5.421654E3	1.093527E2	5.126773E1
6.105000E1	1.221000E5	2.084866E1	1.822815E1	2.769354E1	5.286750E3	1.067595E2	4.679096E1
6.105200E1	1.221040E5	1.739240E1	2.189938E1	2.796567E1	5.090092E3	1.033032E2	4.311973E1
6.105400E1	1.221080E5	1.354088E1	2.496394E1	2.839989E1	4.917976E3	9.945170E1	4.005517E1
6.105600E1	1.221120E5	9.291195E0	2.731684E1	2.885370E1	4.837898E3	9.520202E1	3.770227E1
6.105800E1	1.221160E5	4.637560E0	2.887393E1	2.924398E1	4.781698E3	9.054839E1	3.614518E1
6.106000E1	1.221200E5	-1.750470E-1	2.930557E1	2.930609E1	4.748927E3	8.573578E1	3.571354E1
6.106200E1	1.221240E5	-5.064729E0	2.910618E1	2.954355E1	4.652297E3	8.084610E1	3.591293E1
6.106400E1	1.221280E5	-9.444587E0	2.750481E1	2.908117E1	4.692509E3	7.646624E1	3.751430E1
6.106600E1	1.221320E5	-1.385270E1	2.536428E1	2.890059E1	4.860125E3	7.205813E1	3.965483E1
6.106800E1	1.221360E5	-1.771456E1	2.235668E1	2.852414E1	4.970692E3	6.819627E1	4.266243E1
6.107000E1	1.221400E5	-2.109054E1	1.864363E1	2.814952E1	5.119494E3	6.482029E1	4.637548E1
6.107200E1	1.221440E5	-2.363553E1	1.427481E1	2.761174E1	5.371002E3	6.227530E1	5.074430E1
6.107400E1	1.221480E5	-2.550431E1	9.278807E0	2.713975E1	5.566828E3	6.040652E1	5.574030E1
6.107600E1	1.221520E5	-2.656503E1	4.142298E0	2.688604E1	5.529242E3	5.934580E1	6.087681E1
6.107800E1	1.221560E5	-2.668214E1	-9.900038E-1	2.670050E1	5.498578E3	5.922868E1	6.600911E1
6.108000E1	1.221600E5	-2.589950E1	-6.042026E0	2.659493E1	5.467134E3	6.001133E1	7.106113E1
6.108200E1	1.221640E5	-2.421163E1	-1.077639E1	2.650158E1	5.413313E3	6.169920E1	7.579550E1
6.108400E1	1.221680E5	-2.203325E1	-1.530483E1	2.682726E1	5.344877E3	6.387758E1	8.032393E1
6.108600E1	1.221720E5	-1.881906E1	-1.906566E1	2.678911E1	5.291768E3	6.709177E1	8.408477E1
6.108800E1	1.221760E5	-1.509220E1	-2.233460E1	2.695568E1	5.218828E3	7.081863E1	8.735370E1
6.109000E1	1.221800E5	-1.084975E1	-2.465590E1	2.693753E1	5.098533E3	7.506108E1	8.967501E1
6.109200E1	1.221840E5	-6.358986E0	-2.617688E1	2.693818E1	4.997304E3	7.955184E1	9.119599E1
6.109400E1	1.221880E5	-1.772123E0	-2.694712E1	2.700532E1	5.033257E3	8.413870E1	9.196622E1
6.109600E1	1.221920E5	3.052361E0	-2.687779E1	2.705055E1	5.115375E3	8.896319E1	9.189689E1
6.109800E1	1.221960E5	7.790853E0	-2.596995E1	2.711339E1	5.046888E3	9.370168E1	9.098906E1
6.110000E1	1.222000E5	1.202220E1	-2.393828E1	2.678758E1	5.186021E3	9.793303E1	8.895739E1
6.110200E1	1.222040E5	1.621727E1	-2.117831E1	2.667434E1	5.337637E3	1.021281E2	8.619741E1
6.110400E1	1.222080E5	1.965036E1	-1.768265E1	2.643507E1	5.431784E3	1.055612E2	8.270176E1
6.110600E1	1.222120E5	2.238141E1	-1.335778E1	2.606449E1	5.592002E3	1.082922E2	7.837689E1
6.110800E1	1.222160E5	2.447272E1	-8.721509E0	2.598035E1	5.495838E3	1.103835E2	7.374062E1
6.111000E1	1.222200E5	2.565553E1	-3.992987E0	2.596441E1	5.437812E3	1.115664E2	6.901210E1
6.111200E1	1.222240E5	2.605626E1	9.719991E-1	2.607438E1	5.539593E3	1.119671E2	6.404711E1
6.111400E1	1.222280E5	2.568908E1	6.078285E0	2.639838E1	5.498896E3	1.115999E2	5.894082E1
6.111600E1	1.222320E5	2.432755E1	1.089852E1	2.665723E1	5.391874E3	1.102384E2	5.412058E1
6.111800E1	1.222360E5	2.225875E1	1.551603E1	2.713299E1	5.326879E3	1.081696E2	4.950307E1
6.112000E1	1.222400E5	1.949971E1	1.980116E1	2.779073E1	5.141453E3	1.054105E2	4.521795E1
6.112200E1	1.222440E5	1.603058E1	2.327694E1	2.826297E1	4.868261E3	1.019414E2	4.174217E1
6.112400E1	1.222480E5	1.214249E1	2.593617E1	2.863783E1	4.692287E3	9.805332E1	3.908293E1
6.112600E1	1.222520E5	7.874926E0	2.785608E1	2.894781E1	4.775122E3	9.378575E1	3.716302E1
6.112800E1	1.222560E5	3.041242E0	2.899876E1	2.915779E1	4.733846E3	8.895207E1	3.602035E1
6.113000E1	1.222600E5	-1.602156E0	2.911463E1	2.915868E1	4.588468E3	8.430867E1	3.590448E1
6.113200E1	1.222640E5	-6.211439E0	2.832934E1	2.900231E1	4.696431E3	7.969939E1	3.668976E1
6.113400E1	1.222680E5	-1.085701E1	2.695939E1	2.906344E1	4.740877E3	7.505382E1	3.805972E1
6.113600E1	1.222720E5	-1.494076E1	2.454391E1	2.873378E1	4.763483E3	7.097007E1	4.047520E1
6.113800E1	1.222760E5	-1.859939E1	2.140413E1	2.835620E1	4.935601E3	6.731144E1	4.361498E1
6.114000E1	1.222800E5	-2.179424E1	1.760284E1	2.801515E1	5.048277E3	6.411659E1	4.741627E1
6.114200E1	1.222840E5	-2.424126E1	1.333637E1	2.766762E1	5.136007E3	6.166957E1	5.168274E1
6.114400E1	1.222880E5	-2.604059E1	8.654068E0	2.744094E1	5.239663E3	5.987024E1	5.636504E1
6.114600E1	1.222920E5	-2.671674E1	3.687683E0	2.697004E1	5.289706E3	5.919409E1	6.133143E1
6.114800E1	1.222960E5	-2.670678E1	-1.294793E0	2.673815E1	5.399972E3	5.920405E1	6.631390E1
6.115000E1	1.223000E5	-2.582774E1	-6.315743E0	2.658874E1	5.418350E3	6.008308E1	7.133485E1
6.115200E1	1.223040E5	-2.410485E1	-1.095933E1	2.647925E1	5.334073E3	6.180597E1	7.597844E1
6.115400E1	1.223080E5	-2.191370E1	-1.538827E1	2.677703E1	5.272367E3	6.399713E1	8.040738E1
6.115600E1	1.223120E5	-1.874619E1	-1.910192E1	2.676383E1	5.236093E3	6.716464E1	8.412102E1
6.115800E1	1.223160E5	-1.504220E1	-2.231924E1	2.691498E1	5.191440E3	7.086863E1	8.733834E1
6.116000E1	1.223200E5	-1.080858E1	-2.462762E1	2.689507E1	5.059761E3	7.510224E1	8.964672E1
6.116200E1	1.223240E5	-6.384763E0	-2.611365E1	2.688286E1	4.943010E3	7.952606E1	9.113276E1
6.116400E1	1.223280E5	-1.846581E0	-2.692250E1	2.698575E1	4.957808E3	8.406425E1	9.194161E1
6.116600E1	1.223320E5	2.880884E0	-2.699272E1	2.714602E1	4.947664E3	8.879171E1	9.201183E1
6.116800E1	1.223360E5	7.374783E0	-2.594616E1	2.697389E1	4.973134E3	9.328561E1	9.096527E1
6.117000E1	1.223400E5	1.174664E1	-2.410067E1	2.681093E1	5.084001E3	9.765747E1	8.911978E1
6.117200E1	1.223440E5	1.567962E1	-2.142116E1	2.654650E1	5.235369E3	1.015904E2	8.644027E1
6.117400E1	1.223480E5	1.912569E1	-1.788122E1	2.618263E1	5.356495E3	1.050365E2	8.290032E1
6.117600E1	1.223520E5	2.209579E1	-1.400676E1	2.616129E1	5.424423E3	1.080066E2	7.902587E1
6.117800E1	1.223560E5	2.432028E1	-9.519399E0	2.611694E1	5.555306E3	1.102311E2	7.453851E1
6.118000E1	1.223600E5	2.562020E1	-4.586649E0	2.602753E1	5.600413E3	1.115310E2	6.960576E1
6.118200E1	1.223640E5	2.612188E1	4.675302E-1	2.612607E1	5.531944E3	1.120327E2	6.455158E1
6.118400E1	1.223680E5	2.590643E1	5.496156E0	2.648303E1	5.405227E3	1.118173E2	5.952295E1
6.118600E1	1.223720E5	2.494348E1	1.040662E1	2.702730E1	5.236869E3	1.108543E2	5.461249E1
6.118800E1	1.223760E5	2.322935E1	1.504236E1	2.767445E1	5.036967E3	1.091402E2	4.997675E1
6.119000E1	1.223800E5	2.057545E1	1.904917E1	2.803962E1	4.928830E3	1.064863E2	4.596994E1
6.119200E1	1.223840E5	1.721416E1	2.254839E1	2.836824E1	4.844103E3	1.031250E2	4.247072E1
6.119400E1	1.223880E5	1.348967E1	2.555359E1	2.889563E1	4.728955E3	9.940050E1	3.946551E1
6.119600E1	1.223920E5	9.270608E0	2.779808E1	2.930320E1	4.638231E3	9.518144E1	3.722103E1
6.119800E1	1.223960E5	4.734659E0	2.898733E1	2.937145E1	4.582258E3	9.064549E1	3.603178E1
6.120000E1	1.224000E5	5.879639E-2	2.944333E1	2.944339E1	4.535609E3	8.596962E1	3.557578E1
6.120200E1	1.224040E5	-4.536030E0	2.907964E1	2.943129E1	4.542483E3	8.137480E1	3.593947E1
6.120400E1	1.224080E5	-9.041838E0	2.773644E1	2.917302E1	4.623920E3	7.686899E1	3.728266E1
6.120600E1	1.224120E5	-1.323526E1	2.557534E1	2.879705E1	4.799819E3	7.267557E1	3.944377E1
6.120800E1	1.224160E5	-1.729896E1	2.274534E1	2.857629E1	4.943071E3	6.861187E1	4.227377E1
6.121000E1	1.224200E5	-2.069852E1	1.921146E1	2.824020E1	5.016028E3	6.521231E1	4.580765E1
6.121200E1	1.224240E5	-2.339920E1	1.501112E1	2.780030E1	5.074247E3	6.251162E1	5.000799E1
6.121400E1	1.224280E5	-2.545686E1	1.058058E1	2.756811E1	5.059796E3	6.045396E1	5.443853E1
6.121600E1	1.224320E5	-2.661221E1	5.871485E0	2.725223E1	5.183718E3	5.929862E1	5.914762E1
6.121800E1	1.224360E5	-2.695309E1	8.631664E-1	2.696690E1	5.243538E3	5.895774E1	6.415594E1
6.122000E1	1.224400E5	-2.639445E1	-3.959862E0	2.668984E1	5.260643E3	5.951638E1	6.897897E1
6.122200E1	1.224440E5	-2.526523E1	-8.802397E0	2.675470E1	5.261527E3	6.064560E1	7.382150E1
6.122400E1	1.224480E5	-2.342705E1	-1.329671E1	2.693750E1	5.117959E3	6.248378E1	7.831582E1
6.122600E1	1.224520E5	-2.078328E1	-1.724245E1	2.700457E1	5.062816E3	6.512755E1	8.226156E1
6.122800E1	1.224560E5	-1.744923E1	-2.067004E1	2.705043E1	4.960796E3	6.846160E1	8.568914E1
6.123000E1	1.224600E5	-1.369692E1	-2.327443E1	2.700565E1	4.930550E3	7.221391E1	8.829354E1
6.123200E1	1.224640E5	-9.450342E0	-2.534594E1	2.705042E1	4.994336E3	7.646049E1	9.036505E1
6.123400E1	1.224680E5	-4.913627E0	-2.651332E1	2.696479E1	4.967106E3	8.099720E1	9.153242E1
6.123600E1	1.224720E5	-2.725038E-1	-2.692959E1	2.693097E1	4.905617E3	8.563832E1	9.194870E1
6.123800E1	1.224760E5	4.271870E0	-2.660135E1	2.694217E1	4.927438E3	9.018270E1	9.162046E1
6.124000E1	1.224800E5	8.768586E0	-2.527937E1	2.675695E1	4.956606E3	9.467941E1	9.029848E1
6.124200E1	1.224840E5	1.282981E1	-2.319371E1	2.650570E1	5.010973E3	9.874064E1	8.821282E1
6.124400E1	1.224880E5	1.655550E1	-2.031796E1	2.620885E1	5.188185E3	1.024663E2	8.533706E1
6.124600E1	1.224920E5	1.983246E1	-1.681777E1	2.600315E1	5.213951E3	1.057433E2	8.183688E1
6.124800E1	1.224960E5	2.241453E1	-1.292556E1	2.587434E1	5.304727E3	1.083254E2	7.794467E1
6.125000E1	1.225000E5	2.441641E1	-8.444815E0	2.583556E1	5.490821E3	1.103272E2	7.346392E1
6.125200E1	1.225040E5	2.556327E1	-3.595882E0	2.581494E1	5.516161E3	1.114741E2	6.861499E1
6.125400E1	1.225080E5	2.600785E1	1.356580E0	2.604320E1	5.540649E3	1.119187E2	6.366253E1
6.125600E1	1.225120E5	2.569941E1	6.481747E0	2.650420E1	5.387130E3	1.116102E2	5.853736E1
6.125800E1	1.225160E5	2.453402E1	1.119858E1	2.696899E1	5.079431E3	1.104448E2	5.382053E1
6.126000E1	1.225200E5	2.253810E1	1.547454E1	2.733912E1	4.975212E3	1.084489E2	4.954457E1
6.126200E1	1.225240E5	1.992371E1	1.953475E1	2.790270E1	4.814876E3	1.058345E2	4.548436E1
6.126400E1	1.225280E5	1.691754E1	2.305809E1	2.859858E1	4.549257E3	1.028284E2	4.196102E1
6.126600E1	1.225320E5	1.331488E1	2.572244E1	2.896429E1	4.508930E3	9.922571E1	3.929667E1
6.126800E1	1.225360E5	9.175110E0	2.785466E1	2.932686E1	4.518294E3	9.508594E1	3.716445E1
6.127000E1	1.225400E5	4.736932E0	2.894394E1	2.932900E1	4.527065E3	9.064776E1	3.607517E1
6.127200E1	1.225440E5	6.330256E-2	2.943352E1	2.943358E1	4.499830E3	8.597413E1	3.558559E1
6.127400E1	1.225480E5	-4.446746E0	2.904349E1	2.938194E1	4.492290E3	8.146408E1	3.597561E1
6.127600E1	1.225520E5	-8.937860E0	2.776169E1	2.916499E1	4.594911E3	7.697297E1	3.725742E1
6.127800E1	1.225560E5	-1.312466E1	2.566506E1	2.882624E1	4.762359E3	7.278617E1	3.935405E1
6.128000E1	1.225600E5	-1.717529E1	2.287919E1	2.860853E1	4.872848E3	6.873554E1	4.213992E1
6.128200E1	1.225640E5	-2.059034E1	1.948780E1	2.835025E1	4.822009E3	6.532049E1	4.553131E1
6.128400E1	1.225680E5	-2.332431E1	1.562405E1	2.807373E1	4.860377E3	6.258652E1	4.939506E1
6.128600E1	1.225720E5	-2.537276E1	1.128750E1	2.777021E1	5.070298E3	6.053807E1	5.373161E1
6.128800E1	1.225760E5	-2.671341E1	6.430783E0	2.747656E1	5.049730E3	5.919742E1	5.858833E1
6.129000E1	1.225800E5	-2.711252E1	1.793101E0	2.717175E1	5.057410E3	5.879831E1	6.322601E1
6.129200E1	1.225840E5	-2.689288E1	-3.156444E0	2.707748E1	5.192761E3	5.901795E1	6.817555E1
6.129400E1	1.225880E5	-2.570772E1	-7.853393E0	2.688053E1	5.169556E3	6.020311E1	7.287250E1
6.129600E1	1.225920E5	-2.397030E1	-1.241041E1	2.699247E1	5.063080E3	6.194053E1	7.742952E1
6.129800E1	1.225960E5	-2.144930E1	-1.630427E1	2.694256E1	4.920797E3	6.446153E1	8.132338E1
6.130000E1	1.226000E5	-1.843868E1	-1.981161E1	2.706446E1	4.935562E3	6.747215E1	8.483072E1
6.130200E1	1.226040E5	-1.488771E1	-2.290916E1	2.732167E1	4.929745E3	7.102312E1	8.792827E1
6.130400E1	1.226080E5	-1.080695E1	-2.518371E1	2.740455E1	4.871426E3	7.510387E1	9.020281E1
6.130600E1	1.226120E5	-6.398660E0	-2.658597E1	2.734514E1	4.745162E3	7.951217E1	9.160508E1
6.130800E1	1.226160E5	-2.007914E0	-2.705344E1	2.712785E1	4.771992E3	8.390291E1	9.207255E1
6.131000E1	1.226200E5	2.630216E0	-2.704124E1	2.716886E1	4.856634E3	8.854104E1	9.206035E1
